


EXPERIMENT: input length 3
[2019-04-26 18:45] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 425.04, Accuracy = 0.12, Loss = 2.303
[2019-04-26 18:50] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 15796.36, Accuracy = 0.11, Loss = 2.308
[2019-04-26 18:50] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 15901.16, Accuracy = 0.12, Loss = 2.301
[2019-04-26 18:50] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 15786.61, Accuracy = 0.10, Loss = 2.298
[2019-04-26 18:50] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 15881.41, Accuracy = 0.09, Loss = 2.298
[2019-04-26 18:50] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 15907.76, Accuracy = 0.10, Loss = 2.303
[2019-04-26 18:50] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 15040.51, Accuracy = 0.11, Loss = 2.304
[2019-04-26 18:50] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 15065.83, Accuracy = 0.21, Loss = 2.293
[2019-04-26 18:50] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 15051.47, Accuracy = 0.18, Loss = 2.304
[2019-04-26 18:50] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 15081.07, Accuracy = 0.15, Loss = 2.297
[2019-04-26 18:50] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 15105.68, Accuracy = 0.12, Loss = 2.293
[2019-04-26 18:50] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 15134.21, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:50] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 15844.38, Accuracy = 0.12, Loss = 2.313
[2019-04-26 18:50] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 15865.45, Accuracy = 0.08, Loss = 2.305
[2019-04-26 18:50] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 15881.41, Accuracy = 0.13, Loss = 2.299
[2019-04-26 18:50] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 15842.04, Accuracy = 0.13, Loss = 2.302
[2019-04-26 18:50] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 15692.02, Accuracy = 0.09, Loss = 2.322
[2019-04-26 18:50] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 15886.57, Accuracy = 0.10, Loss = 2.300
[2019-04-26 18:50] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 15753.72, Accuracy = 0.08, Loss = 2.302
[2019-04-26 18:50] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 15824.76, Accuracy = 0.12, Loss = 2.300
[2019-04-26 18:50] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 15874.83, Accuracy = 0.17, Loss = 2.295
[2019-04-26 18:50] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 15780.57, Accuracy = 0.15, Loss = 2.294
[2019-04-26 18:50] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 15797.29, Accuracy = 0.05, Loss = 2.320
[2019-04-26 18:50] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 15848.12, Accuracy = 0.07, Loss = 2.303
[2019-04-26 18:50] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 15742.63, Accuracy = 0.16, Loss = 2.302
[2019-04-26 18:50] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 15788.93, Accuracy = 0.15, Loss = 2.298
[2019-04-26 18:50] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 15906.34, Accuracy = 0.14, Loss = 2.291
[2019-04-26 18:50] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 15750.94, Accuracy = 0.14, Loss = 2.300
[2019-04-26 18:50] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 15790.79, Accuracy = 0.12, Loss = 2.314
[2019-04-26 18:50] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 15887.52, Accuracy = 0.21, Loss = 2.294
[2019-04-26 18:50] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 15828.03, Accuracy = 0.12, Loss = 2.295
[2019-04-26 18:50] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 15768.99, Accuracy = 0.10, Loss = 2.299
[2019-04-26 18:50] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 15856.08, Accuracy = 0.05, Loss = 2.311
[2019-04-26 18:50] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 15320.35, Accuracy = 0.18, Loss = 2.294
[2019-04-26 18:50] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 15850.93, Accuracy = 0.12, Loss = 2.290
[2019-04-26 18:50] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 15842.51, Accuracy = 0.13, Loss = 2.298
[2019-04-26 18:50] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 15932.78, Accuracy = 0.16, Loss = 2.290
[2019-04-26 18:50] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 15881.41, Accuracy = 0.15, Loss = 2.297
[2019-04-26 18:50] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 15951.71, Accuracy = 0.11, Loss = 2.298
[2019-04-26 18:50] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 15902.57, Accuracy = 0.12, Loss = 2.293
[2019-04-26 18:50] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 15721.42, Accuracy = 0.09, Loss = 2.302
[2019-04-26 18:50] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 15938.45, Accuracy = 0.09, Loss = 2.292
[2019-04-26 18:50] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 15900.69, Accuracy = 0.15, Loss = 2.290
[2019-04-26 18:50] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 15948.87, Accuracy = 0.12, Loss = 2.307
[2019-04-26 18:50] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 15936.56, Accuracy = 0.11, Loss = 2.310
[2019-04-26 18:50] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 15837.37, Accuracy = 0.14, Loss = 2.296
[2019-04-26 18:50] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 15926.16, Accuracy = 0.10, Loss = 2.294
[2019-04-26 18:50] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 15824.76, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:50] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 15914.36, Accuracy = 0.08, Loss = 2.312
[2019-04-26 18:50] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 15905.40, Accuracy = 0.16, Loss = 2.296
[2019-04-26 18:50] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 15940.35, Accuracy = 0.10, Loss = 2.300
[2019-04-26 18:50] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 15918.13, Accuracy = 0.15, Loss = 2.295
[2019-04-26 18:50] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 15825.23, Accuracy = 0.09, Loss = 2.299
[2019-04-26 18:50] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 15948.87, Accuracy = 0.12, Loss = 2.297
[2019-04-26 18:50] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 15855.61, Accuracy = 0.10, Loss = 2.300
[2019-04-26 18:50] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 15911.06, Accuracy = 0.11, Loss = 2.295
[2019-04-26 18:50] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 15895.98, Accuracy = 0.08, Loss = 2.299
[2019-04-26 18:50] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 15924.27, Accuracy = 0.09, Loss = 2.310
[2019-04-26 18:50] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 15945.56, Accuracy = 0.12, Loss = 2.291
[2019-04-26 18:50] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 15795.90, Accuracy = 0.14, Loss = 2.287
[2019-04-26 18:50] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 15946.98, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:50] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 15967.37, Accuracy = 0.10, Loss = 2.306
[2019-04-26 18:50] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 15843.91, Accuracy = 0.12, Loss = 2.295
[2019-04-26 18:50] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 15906.81, Accuracy = 0.10, Loss = 2.299
[2019-04-26 18:50] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 15881.88, Accuracy = 0.09, Loss = 2.300
[2019-04-26 18:50] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 15814.51, Accuracy = 0.08, Loss = 2.303
[2019-04-26 18:50] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 15891.75, Accuracy = 0.04, Loss = 2.304
[2019-04-26 18:50] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 15812.64, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:50] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 15847.18, Accuracy = 0.13, Loss = 2.292
[2019-04-26 18:50] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 15861.70, Accuracy = 0.08, Loss = 2.306
[2019-04-26 18:50] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 15802.87, Accuracy = 0.10, Loss = 2.295
[2019-04-26 18:50] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 15783.82, Accuracy = 0.08, Loss = 2.303
[2019-04-26 18:50] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 15886.10, Accuracy = 0.12, Loss = 2.291
[2019-04-26 18:50] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 15873.42, Accuracy = 0.15, Loss = 2.289
[2019-04-26 18:50] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 15815.44, Accuracy = 0.15, Loss = 2.305
[2019-04-26 18:50] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 15896.92, Accuracy = 0.09, Loss = 2.302
[2019-04-26 18:50] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 15785.21, Accuracy = 0.09, Loss = 2.296
[2019-04-26 18:50] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 15825.70, Accuracy = 0.13, Loss = 2.286
[2019-04-26 18:50] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 15871.55, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:50] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 15823.83, Accuracy = 0.09, Loss = 2.293
[2019-04-26 18:50] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 15675.52, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:50] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 15891.75, Accuracy = 0.16, Loss = 2.294
[2019-04-26 18:50] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 15819.63, Accuracy = 0.12, Loss = 2.291
[2019-04-26 18:50] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 15664.09, Accuracy = 0.05, Loss = 2.309
[2019-04-26 18:50] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 15849.06, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:50] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 15787.07, Accuracy = 0.11, Loss = 2.306
[2019-04-26 18:50] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 15968.32, Accuracy = 0.12, Loss = 2.295
[2019-04-26 18:50] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 15842.04, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:50] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 15863.57, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:50] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 15877.18, Accuracy = 0.12, Loss = 2.289
[2019-04-26 18:50] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 15924.74, Accuracy = 0.16, Loss = 2.292
[2019-04-26 18:50] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 15907.76, Accuracy = 0.11, Loss = 2.304
[2019-04-26 18:50] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 15867.32, Accuracy = 0.12, Loss = 2.295
[2019-04-26 18:50] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 15911.53, Accuracy = 0.12, Loss = 2.303
[2019-04-26 18:50] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 15843.44, Accuracy = 0.12, Loss = 2.283
[2019-04-26 18:50] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 15955.51, Accuracy = 0.11, Loss = 2.298
[2019-04-26 18:50] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 15912.00, Accuracy = 0.09, Loss = 2.295
[2019-04-26 18:50] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 15861.70, Accuracy = 0.12, Loss = 2.288
[2019-04-26 18:50] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 15758.80, Accuracy = 0.07, Loss = 2.297
[2019-04-26 18:50] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 15757.42, Accuracy = 0.17, Loss = 2.288
[2019-04-26 18:50] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 15946.50, Accuracy = 0.09, Loss = 2.300
[2019-04-26 18:50] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 15925.69, Accuracy = 0.11, Loss = 2.299
[2019-04-26 18:50] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 15908.70, Accuracy = 0.15, Loss = 2.288
[2019-04-26 18:50] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 15866.39, Accuracy = 0.13, Loss = 2.288
[2019-04-26 18:50] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 15892.69, Accuracy = 0.11, Loss = 2.297
[2019-04-26 18:50] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 15907.29, Accuracy = 0.08, Loss = 2.305
[2019-04-26 18:50] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 15863.57, Accuracy = 0.12, Loss = 2.291
[2019-04-26 18:50] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 15843.44, Accuracy = 0.09, Loss = 2.296
[2019-04-26 18:50] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 15958.83, Accuracy = 0.09, Loss = 2.291
[2019-04-26 18:50] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 15876.24, Accuracy = 0.05, Loss = 2.307
[2019-04-26 18:50] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 15811.71, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:50] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 15853.74, Accuracy = 0.12, Loss = 2.292
[2019-04-26 18:50] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 15820.10, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:50] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 15849.99, Accuracy = 0.19, Loss = 2.280
[2019-04-26 18:50] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 15775.01, Accuracy = 0.12, Loss = 2.292
[2019-04-26 18:50] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 15834.56, Accuracy = 0.11, Loss = 2.304
[2019-04-26 18:50] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 15832.70, Accuracy = 0.08, Loss = 2.310
[2019-04-26 18:50] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 15783.36, Accuracy = 0.10, Loss = 2.297
[2019-04-26 18:50] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 15763.89, Accuracy = 0.13, Loss = 2.296
[2019-04-26 18:50] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 15910.59, Accuracy = 0.12, Loss = 2.295
[2019-04-26 18:50] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 15840.17, Accuracy = 0.12, Loss = 2.290
[2019-04-26 18:50] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 15835.97, Accuracy = 0.16, Loss = 2.280
[2019-04-26 18:50] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 15887.52, Accuracy = 0.13, Loss = 2.290
[2019-04-26 18:50] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 15820.10, Accuracy = 0.14, Loss = 2.288
[2019-04-26 18:50] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 15837.37, Accuracy = 0.11, Loss = 2.290
[2019-04-26 18:50] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 15946.98, Accuracy = 0.13, Loss = 2.284
[2019-04-26 18:50] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 15859.36, Accuracy = 0.12, Loss = 2.294
[2019-04-26 18:50] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 15839.70, Accuracy = 0.12, Loss = 2.290
[2019-04-26 18:50] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 15920.97, Accuracy = 0.15, Loss = 2.297
[2019-04-26 18:50] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 15820.10, Accuracy = 0.14, Loss = 2.291
[2019-04-26 18:50] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 15888.46, Accuracy = 0.11, Loss = 2.296
[2019-04-26 18:50] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 15931.36, Accuracy = 0.13, Loss = 2.304
[2019-04-26 18:50] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 15819.63, Accuracy = 0.09, Loss = 2.290
[2019-04-26 18:50] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 15891.75, Accuracy = 0.08, Loss = 2.302
[2019-04-26 18:50] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 15864.98, Accuracy = 0.13, Loss = 2.297
[2019-04-26 18:51] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 15922.38, Accuracy = 0.12, Loss = 2.281
[2019-04-26 18:51] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 15760.19, Accuracy = 0.10, Loss = 2.292
[2019-04-26 18:51] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 15964.05, Accuracy = 0.16, Loss = 2.284
[2019-04-26 18:51] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 15913.89, Accuracy = 0.12, Loss = 2.306
[2019-04-26 18:51] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 15867.79, Accuracy = 0.10, Loss = 2.289
[2019-04-26 18:51] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 15944.61, Accuracy = 0.12, Loss = 2.291
[2019-04-26 18:51] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 15974.97, Accuracy = 0.13, Loss = 2.286
[2019-04-26 18:51] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 15490.53, Accuracy = 0.12, Loss = 2.301
[2019-04-26 18:51] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 15872.95, Accuracy = 0.16, Loss = 2.292
[2019-04-26 18:51] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 15915.30, Accuracy = 0.15, Loss = 2.292
[2019-04-26 18:51] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 15761.12, Accuracy = 0.07, Loss = 2.299
[2019-04-26 18:51] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 15918.61, Accuracy = 0.09, Loss = 2.291
[2019-04-26 18:51] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 15777.33, Accuracy = 0.07, Loss = 2.304
[2019-04-26 18:51] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 15926.63, Accuracy = 0.10, Loss = 2.296
[2019-04-26 18:51] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 15857.01, Accuracy = 0.13, Loss = 2.292
[2019-04-26 18:51] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 15901.63, Accuracy = 0.13, Loss = 2.297
[2019-04-26 18:51] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 15862.64, Accuracy = 0.10, Loss = 2.294
[2019-04-26 18:51] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 15960.25, Accuracy = 0.15, Loss = 2.290
[2019-04-26 18:51] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 15934.20, Accuracy = 0.09, Loss = 2.309
[2019-04-26 18:51] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 15819.17, Accuracy = 0.14, Loss = 2.284
[2019-04-26 18:51] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 15929.94, Accuracy = 0.11, Loss = 2.297
[2019-04-26 18:51] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 15827.10, Accuracy = 0.12, Loss = 2.293
[2019-04-26 18:51] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 15937.98, Accuracy = 0.09, Loss = 2.292
[2019-04-26 18:51] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 15911.06, Accuracy = 0.16, Loss = 2.291
[2019-04-26 18:51] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 15661.35, Accuracy = 0.12, Loss = 2.304
[2019-04-26 18:51] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 15923.33, Accuracy = 0.12, Loss = 2.292
[2019-04-26 18:51] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 15778.72, Accuracy = 0.12, Loss = 2.290
[2019-04-26 18:51] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 15805.66, Accuracy = 0.13, Loss = 2.305
[2019-04-26 18:51] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 15819.63, Accuracy = 0.12, Loss = 2.285
[2019-04-26 18:51] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 15817.77, Accuracy = 0.09, Loss = 2.295
[2019-04-26 18:51] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 15741.25, Accuracy = 0.09, Loss = 2.292
[2019-04-26 18:51] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 15887.99, Accuracy = 0.12, Loss = 2.292
[2019-04-26 18:51] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 15730.18, Accuracy = 0.07, Loss = 2.302
[2019-04-26 18:51] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 15743.55, Accuracy = 0.09, Loss = 2.284
[2019-04-26 18:51] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 15820.10, Accuracy = 0.14, Loss = 2.295
[2019-04-26 18:51] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 15778.26, Accuracy = 0.12, Loss = 2.288
[2019-04-26 18:51] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 15768.52, Accuracy = 0.12, Loss = 2.297
[2019-04-26 18:51] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 15804.73, Accuracy = 0.10, Loss = 2.304
[2019-04-26 18:51] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 15757.88, Accuracy = 0.15, Loss = 2.295
[2019-04-26 18:51] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 15750.48, Accuracy = 0.16, Loss = 2.291
[2019-04-26 18:51] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 15795.43, Accuracy = 0.15, Loss = 2.291
[2019-04-26 18:51] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 15943.66, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:51] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 15816.37, Accuracy = 0.16, Loss = 2.284
[2019-04-26 18:51] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 15826.16, Accuracy = 0.14, Loss = 2.279
[2019-04-26 18:51] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 15830.83, Accuracy = 0.11, Loss = 2.287
[2019-04-26 18:51] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 15782.43, Accuracy = 0.12, Loss = 2.281
[2019-04-26 18:51] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 15828.96, Accuracy = 0.06, Loss = 2.293
[2019-04-26 18:51] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 15840.17, Accuracy = 0.12, Loss = 2.285
[2019-04-26 18:51] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 15860.76, Accuracy = 0.09, Loss = 2.293
[2019-04-26 18:51] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 15825.70, Accuracy = 0.12, Loss = 2.294
[2019-04-26 18:51] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 15789.39, Accuracy = 0.12, Loss = 2.297
[2019-04-26 18:51] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 15792.64, Accuracy = 0.14, Loss = 2.289
[2019-04-26 18:51] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 15801.94, Accuracy = 0.13, Loss = 2.293
[2019-04-26 18:51] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 15906.34, Accuracy = 0.12, Loss = 2.291
[2019-04-26 18:51] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 15898.34, Accuracy = 0.09, Loss = 2.299
[2019-04-26 18:51] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 15908.23, Accuracy = 0.14, Loss = 2.276
[2019-04-26 18:51] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 15961.67, Accuracy = 0.09, Loss = 2.282
[2019-04-26 18:51] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 15888.46, Accuracy = 0.19, Loss = 2.299
[2019-04-26 18:51] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 15974.97, Accuracy = 0.13, Loss = 2.294
[2019-04-26 18:51] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 15892.22, Accuracy = 0.18, Loss = 2.290
[2019-04-26 18:51] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 15928.52, Accuracy = 0.10, Loss = 2.299
[2019-04-26 18:51] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 15955.51, Accuracy = 0.10, Loss = 2.302
[2019-04-26 18:51] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 15836.43, Accuracy = 0.09, Loss = 2.292
[2019-04-26 18:51] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 15899.28, Accuracy = 0.12, Loss = 2.293
[2019-04-26 18:51] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 15845.78, Accuracy = 0.03, Loss = 2.301
[2019-04-26 18:51] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 15948.87, Accuracy = 0.11, Loss = 2.291
[2019-04-26 18:51] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 15931.83, Accuracy = 0.10, Loss = 2.295
[2019-04-26 18:51] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 15848.59, Accuracy = 0.09, Loss = 2.291
[2019-04-26 18:51] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 15902.57, Accuracy = 0.11, Loss = 2.295
[2019-04-26 18:51] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 15948.40, Accuracy = 0.13, Loss = 2.294
[2019-04-26 18:51] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 15867.79, Accuracy = 0.15, Loss = 2.294
[2019-04-26 18:51] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 15781.97, Accuracy = 0.11, Loss = 2.292
[2019-04-26 18:51] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 15882.81, Accuracy = 0.13, Loss = 2.288
[2019-04-26 18:51] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 15879.06, Accuracy = 0.14, Loss = 2.294
[2019-04-26 18:51] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 15769.91, Accuracy = 0.17, Loss = 2.280
[2019-04-26 18:51] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 15804.73, Accuracy = 0.16, Loss = 2.277
