


EXPERIMENT: input length 3
[2019-04-30 10:39] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 318.78, Accuracy = 0.11, Loss = 2.293
[2019-04-30 10:56] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 4492.79, Accuracy = 0.09, Loss = 2.297
[2019-04-30 10:56] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 4315.82, Accuracy = 0.08, Loss = 2.315
[2019-04-30 10:56] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 4506.48, Accuracy = 0.11, Loss = 2.309
[2019-04-30 10:56] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 4473.78, Accuracy = 0.07, Loss = 2.313
[2019-04-30 10:56] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 4487.24, Accuracy = 0.06, Loss = 2.308
[2019-04-30 10:56] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 4506.75, Accuracy = 0.11, Loss = 2.307
[2019-04-30 10:56] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 4506.45, Accuracy = 0.08, Loss = 2.300
[2019-04-30 10:56] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 4477.88, Accuracy = 0.10, Loss = 2.300
[2019-04-30 10:56] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 4495.28, Accuracy = 0.08, Loss = 2.314
[2019-04-30 10:56] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 4517.71, Accuracy = 0.14, Loss = 2.302
[2019-04-30 10:56] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 4511.67, Accuracy = 0.12, Loss = 2.306
[2019-04-30 10:56] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 4500.51, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:56] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 4499.46, Accuracy = 0.12, Loss = 2.301
[2019-04-30 10:56] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 4501.12, Accuracy = 0.11, Loss = 2.301
[2019-04-30 10:56] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 4500.10, Accuracy = 0.09, Loss = 2.302
[2019-04-30 10:56] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 4484.50, Accuracy = 0.09, Loss = 2.314
[2019-04-30 10:56] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 4488.32, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:56] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 4512.39, Accuracy = 0.10, Loss = 2.298
[2019-04-30 10:56] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 4493.81, Accuracy = 0.12, Loss = 2.300
[2019-04-30 10:56] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 4493.51, Accuracy = 0.14, Loss = 2.306
[2019-04-30 10:57] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 4465.59, Accuracy = 0.13, Loss = 2.296
[2019-04-30 10:57] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 4498.55, Accuracy = 0.09, Loss = 2.307
[2019-04-30 10:57] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 4490.69, Accuracy = 0.07, Loss = 2.311
[2019-04-30 10:57] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 4494.22, Accuracy = 0.12, Loss = 2.307
[2019-04-30 10:57] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 4471.73, Accuracy = 0.14, Loss = 2.303
[2019-04-30 10:57] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 4498.44, Accuracy = 0.08, Loss = 2.313
[2019-04-30 10:57] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 4496.78, Accuracy = 0.10, Loss = 2.311
[2019-04-30 10:57] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 4483.94, Accuracy = 0.09, Loss = 2.303
[2019-04-30 10:57] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 4491.48, Accuracy = 0.06, Loss = 2.306
[2019-04-30 10:57] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 4501.46, Accuracy = 0.10, Loss = 2.309
[2019-04-30 10:57] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 4492.27, Accuracy = 0.06, Loss = 2.309
[2019-04-30 10:57] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 4461.80, Accuracy = 0.10, Loss = 2.296
[2019-04-30 10:57] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 4486.19, Accuracy = 0.09, Loss = 2.308
[2019-04-30 10:57] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 4484.61, Accuracy = 0.09, Loss = 2.297
[2019-04-30 10:57] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 4494.71, Accuracy = 0.07, Loss = 2.305
[2019-04-30 10:57] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 4486.97, Accuracy = 0.12, Loss = 2.295
[2019-04-30 10:57] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 4503.80, Accuracy = 0.09, Loss = 2.313
[2019-04-30 10:57] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 4482.25, Accuracy = 0.16, Loss = 2.298
[2019-04-30 10:57] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 4489.94, Accuracy = 0.08, Loss = 2.309
[2019-04-30 10:57] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 4477.88, Accuracy = 0.10, Loss = 2.307
[2019-04-30 10:57] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 4506.79, Accuracy = 0.10, Loss = 2.305
[2019-04-30 10:57] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 4497.01, Accuracy = 0.13, Loss = 2.297
[2019-04-30 10:57] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 4489.60, Accuracy = 0.14, Loss = 2.299
[2019-04-30 10:57] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 4507.01, Accuracy = 0.06, Loss = 2.304
[2019-04-30 10:57] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 4511.60, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:57] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 3106.26, Accuracy = 0.09, Loss = 2.304
[2019-04-30 10:57] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 4517.82, Accuracy = 0.08, Loss = 2.305
[2019-04-30 10:57] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 4496.33, Accuracy = 0.08, Loss = 2.305
[2019-04-30 10:57] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 4494.75, Accuracy = 0.08, Loss = 2.311
[2019-04-30 10:57] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 4499.19, Accuracy = 0.12, Loss = 2.306
[2019-04-30 10:57] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 4488.85, Accuracy = 0.12, Loss = 2.307
[2019-04-30 10:57] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 4501.65, Accuracy = 0.10, Loss = 2.307
[2019-04-30 10:57] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 4498.52, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:57] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 4501.91, Accuracy = 0.12, Loss = 2.300
[2019-04-30 10:57] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 4503.38, Accuracy = 0.06, Loss = 2.305
[2019-04-30 10:57] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 4496.03, Accuracy = 0.14, Loss = 2.298
[2019-04-30 10:57] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 4501.72, Accuracy = 0.08, Loss = 2.309
[2019-04-30 10:57] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 4471.73, Accuracy = 0.12, Loss = 2.301
[2019-04-30 10:57] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 4470.50, Accuracy = 0.10, Loss = 2.305
[2019-04-30 10:57] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 4487.95, Accuracy = 0.08, Loss = 2.305
[2019-04-30 10:57] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 4507.77, Accuracy = 0.09, Loss = 2.311
[2019-04-30 10:57] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 4507.39, Accuracy = 0.11, Loss = 2.297
[2019-04-30 10:57] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 4466.52, Accuracy = 0.14, Loss = 2.299
[2019-04-30 10:57] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 4500.48, Accuracy = 0.12, Loss = 2.304
[2019-04-30 10:57] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 4512.77, Accuracy = 0.09, Loss = 2.308
[2019-04-30 10:57] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 4504.37, Accuracy = 0.03, Loss = 2.311
[2019-04-30 10:57] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 4499.91, Accuracy = 0.09, Loss = 2.301
[2019-04-30 10:57] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 4500.59, Accuracy = 0.09, Loss = 2.302
[2019-04-30 10:57] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 4508.75, Accuracy = 0.06, Loss = 2.305
[2019-04-30 10:57] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 4487.54, Accuracy = 0.10, Loss = 2.307
[2019-04-30 10:57] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 4490.54, Accuracy = 0.09, Loss = 2.307
[2019-04-30 10:57] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 4502.02, Accuracy = 0.06, Loss = 2.309
[2019-04-30 10:57] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 4508.79, Accuracy = 0.10, Loss = 2.309
[2019-04-30 10:57] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 4481.06, Accuracy = 0.09, Loss = 2.308
[2019-04-30 10:57] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 4497.84, Accuracy = 0.07, Loss = 2.316
[2019-04-30 10:57] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 4513.11, Accuracy = 0.12, Loss = 2.299
[2019-04-30 10:57] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 4501.38, Accuracy = 0.12, Loss = 2.298
[2019-04-30 10:57] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 4522.77, Accuracy = 0.12, Loss = 2.303
[2019-04-30 10:57] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 4490.88, Accuracy = 0.07, Loss = 2.309
[2019-04-30 10:57] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 4505.46, Accuracy = 0.10, Loss = 2.303
[2019-04-30 10:57] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 4487.31, Accuracy = 0.10, Loss = 2.301
[2019-04-30 10:57] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 4496.67, Accuracy = 0.10, Loss = 2.309
[2019-04-30 10:57] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 4481.77, Accuracy = 0.08, Loss = 2.305
[2019-04-30 10:57] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 4478.18, Accuracy = 0.09, Loss = 2.311
[2019-04-30 10:57] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 4497.01, Accuracy = 0.09, Loss = 2.310
[2019-04-30 10:57] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 4484.31, Accuracy = 0.11, Loss = 2.301
[2019-04-30 10:57] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 4480.08, Accuracy = 0.14, Loss = 2.301
[2019-04-30 10:57] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 4494.98, Accuracy = 0.09, Loss = 2.301
[2019-04-30 10:57] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 4498.48, Accuracy = 0.09, Loss = 2.307
[2019-04-30 10:57] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 4498.03, Accuracy = 0.10, Loss = 2.306
[2019-04-30 10:57] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 4513.38, Accuracy = 0.12, Loss = 2.300
[2019-04-30 10:57] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 4483.38, Accuracy = 0.09, Loss = 2.303
[2019-04-30 10:57] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 4495.13, Accuracy = 0.08, Loss = 2.306
[2019-04-30 10:57] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 4494.19, Accuracy = 0.09, Loss = 2.308
[2019-04-30 10:57] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 4490.58, Accuracy = 0.10, Loss = 2.304
[2019-04-30 10:57] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 4492.04, Accuracy = 0.04, Loss = 2.309
[2019-04-30 10:57] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 4500.10, Accuracy = 0.13, Loss = 2.306
[2019-04-30 10:57] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 4490.28, Accuracy = 0.08, Loss = 2.304
[2019-04-30 10:57] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 4494.79, Accuracy = 0.14, Loss = 2.299
[2019-04-30 10:57] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 4490.31, Accuracy = 0.11, Loss = 2.302
[2019-04-30 10:57] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 4486.75, Accuracy = 0.16, Loss = 2.299
[2019-04-30 10:57] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 4502.10, Accuracy = 0.15, Loss = 2.294
[2019-04-30 10:57] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 4494.56, Accuracy = 0.10, Loss = 2.303
[2019-04-30 10:57] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 4501.23, Accuracy = 0.09, Loss = 2.308
[2019-04-30 10:57] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 4503.20, Accuracy = 0.10, Loss = 2.299
[2019-04-30 10:57] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 4308.69, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:57] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 4508.98, Accuracy = 0.11, Loss = 2.304
[2019-04-30 10:57] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 4498.44, Accuracy = 0.09, Loss = 2.303
[2019-04-30 10:57] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 4498.52, Accuracy = 0.08, Loss = 2.306
[2019-04-30 10:57] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 4498.40, Accuracy = 0.05, Loss = 2.307
[2019-04-30 10:57] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 4501.53, Accuracy = 0.09, Loss = 2.304
[2019-04-30 10:57] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 4495.01, Accuracy = 0.13, Loss = 2.305
[2019-04-30 10:57] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 4498.67, Accuracy = 0.09, Loss = 2.304
[2019-04-30 10:57] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 4500.74, Accuracy = 0.09, Loss = 2.304
[2019-04-30 10:57] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 4499.61, Accuracy = 0.10, Loss = 2.301
[2019-04-30 10:57] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 4495.39, Accuracy = 0.09, Loss = 2.303
[2019-04-30 10:57] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 4507.24, Accuracy = 0.09, Loss = 2.306
[2019-04-30 10:57] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 4511.18, Accuracy = 0.09, Loss = 2.305
[2019-04-30 10:57] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 4497.54, Accuracy = 0.07, Loss = 2.302
[2019-04-30 10:57] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 4484.54, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:57] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 4491.18, Accuracy = 0.10, Loss = 2.300
[2019-04-30 10:57] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 4491.25, Accuracy = 0.06, Loss = 2.307
[2019-04-30 10:57] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 4495.50, Accuracy = 0.05, Loss = 2.312
[2019-04-30 10:57] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 4487.05, Accuracy = 0.09, Loss = 2.313
[2019-04-30 10:57] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 4500.59, Accuracy = 0.06, Loss = 2.307
[2019-04-30 10:57] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 4491.07, Accuracy = 0.13, Loss = 2.310
[2019-04-30 10:57] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 4486.07, Accuracy = 0.12, Loss = 2.298
[2019-04-30 10:57] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 4503.50, Accuracy = 0.11, Loss = 2.301
[2019-04-30 10:57] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 4497.50, Accuracy = 0.07, Loss = 2.304
[2019-04-30 10:57] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 4499.99, Accuracy = 0.12, Loss = 2.302
[2019-04-30 10:57] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 4494.04, Accuracy = 0.09, Loss = 2.303
[2019-04-30 10:57] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 4498.37, Accuracy = 0.12, Loss = 2.300
[2019-04-30 10:57] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 4493.02, Accuracy = 0.05, Loss = 2.311
[2019-04-30 10:57] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 4480.94, Accuracy = 0.09, Loss = 2.307
[2019-04-30 10:57] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 4488.29, Accuracy = 0.12, Loss = 2.304
[2019-04-30 10:57] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 4506.63, Accuracy = 0.11, Loss = 2.307
[2019-04-30 10:57] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 4501.61, Accuracy = 0.08, Loss = 2.306
[2019-04-30 10:57] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 4494.64, Accuracy = 0.08, Loss = 2.301
[2019-04-30 10:57] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 4488.21, Accuracy = 0.12, Loss = 2.303
[2019-04-30 10:57] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 4491.29, Accuracy = 0.11, Loss = 2.300
[2019-04-30 10:57] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 4496.82, Accuracy = 0.12, Loss = 2.297
[2019-04-30 10:57] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 4491.97, Accuracy = 0.05, Loss = 2.303
[2019-04-30 10:57] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 4470.50, Accuracy = 0.12, Loss = 2.303
[2019-04-30 10:57] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 4504.93, Accuracy = 0.10, Loss = 2.307
[2019-04-30 10:57] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 4514.02, Accuracy = 0.14, Loss = 2.298
[2019-04-30 10:57] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 4494.26, Accuracy = 0.09, Loss = 2.305
[2019-04-30 10:57] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 4477.77, Accuracy = 0.11, Loss = 2.302
[2019-04-30 10:57] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 4350.76, Accuracy = 0.09, Loss = 2.304
[2019-04-30 10:57] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 4499.01, Accuracy = 0.13, Loss = 2.301
[2019-04-30 10:57] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 4494.64, Accuracy = 0.09, Loss = 2.300
[2019-04-30 10:57] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 4485.44, Accuracy = 0.12, Loss = 2.300
[2019-04-30 10:57] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 4491.55, Accuracy = 0.12, Loss = 2.305
[2019-04-30 10:57] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 4482.37, Accuracy = 0.09, Loss = 2.307
[2019-04-30 10:57] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 4492.98, Accuracy = 0.09, Loss = 2.306
[2019-04-30 10:57] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 4490.31, Accuracy = 0.11, Loss = 2.300
[2019-04-30 10:57] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 4511.37, Accuracy = 0.09, Loss = 2.302
[2019-04-30 10:57] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 4488.70, Accuracy = 0.13, Loss = 2.301
[2019-04-30 10:57] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 4480.65, Accuracy = 0.05, Loss = 2.306
[2019-04-30 10:57] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 4494.94, Accuracy = 0.08, Loss = 2.303
[2019-04-30 10:57] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 4508.79, Accuracy = 0.15, Loss = 2.299
[2019-04-30 10:57] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 4485.44, Accuracy = 0.12, Loss = 2.306
[2019-04-30 10:57] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 4488.47, Accuracy = 0.09, Loss = 2.307
[2019-04-30 10:57] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 4503.42, Accuracy = 0.10, Loss = 2.305
[2019-04-30 10:57] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 4502.59, Accuracy = 0.10, Loss = 2.302



EXPERIMENT: input length 40
[2019-04-30 10:57] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 2698.56, Accuracy = 0.09, Loss = 2.309
[2019-04-30 10:57] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 4054.00, Accuracy = 0.12, Loss = 2.306
[2019-04-30 10:57] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 4013.66, Accuracy = 0.09, Loss = 2.306
[2019-04-30 10:57] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 4074.86, Accuracy = 0.08, Loss = 2.313
[2019-04-30 10:57] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 4052.53, Accuracy = 0.06, Loss = 2.315
[2019-04-30 10:57] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 4060.53, Accuracy = 0.13, Loss = 2.303
[2019-04-30 10:57] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 4079.38, Accuracy = 0.14, Loss = 2.313
[2019-04-30 10:57] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 4043.95, Accuracy = 0.15, Loss = 2.285
[2019-04-30 10:57] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 4059.48, Accuracy = 0.12, Loss = 2.310
[2019-04-30 10:57] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 4065.45, Accuracy = 0.06, Loss = 2.309
[2019-04-30 10:57] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 4066.25, Accuracy = 0.12, Loss = 2.298
[2019-04-30 10:57] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 4060.22, Accuracy = 0.08, Loss = 2.311
[2019-04-30 10:58] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 4064.89, Accuracy = 0.12, Loss = 2.301
[2019-04-30 10:58] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 4033.80, Accuracy = 0.09, Loss = 2.308
[2019-04-30 10:58] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 4066.65, Accuracy = 0.06, Loss = 2.315
[2019-04-30 10:58] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 4056.14, Accuracy = 0.12, Loss = 2.294
[2019-04-30 10:58] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 4072.94, Accuracy = 0.08, Loss = 2.316
[2019-04-30 10:58] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 4073.04, Accuracy = 0.06, Loss = 2.315
[2019-04-30 10:58] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 4045.90, Accuracy = 0.12, Loss = 2.305
[2019-04-30 10:58] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 4077.83, Accuracy = 0.09, Loss = 2.295
[2019-04-30 10:58] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 4055.74, Accuracy = 0.09, Loss = 2.293
[2019-04-30 10:58] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 4059.67, Accuracy = 0.14, Loss = 2.317
[2019-04-30 10:58] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 4066.53, Accuracy = 0.10, Loss = 2.306
[2019-04-30 10:58] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 4048.07, Accuracy = 0.06, Loss = 2.308
[2019-04-30 10:58] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 4065.60, Accuracy = 0.08, Loss = 2.306
[2019-04-30 10:58] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 4040.88, Accuracy = 0.16, Loss = 2.306
[2019-04-30 10:58] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 4045.57, Accuracy = 0.16, Loss = 2.301
[2019-04-30 10:58] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 4063.36, Accuracy = 0.14, Loss = 2.305
[2019-04-30 10:58] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 4063.73, Accuracy = 0.12, Loss = 2.302
[2019-04-30 10:58] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 4063.33, Accuracy = 0.07, Loss = 2.314
[2019-04-30 10:58] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 4069.82, Accuracy = 0.11, Loss = 2.302
[2019-04-30 10:58] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 4048.40, Accuracy = 0.15, Loss = 2.299
[2019-04-30 10:58] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 4073.53, Accuracy = 0.09, Loss = 2.301
[2019-04-30 10:58] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 3902.44, Accuracy = 0.12, Loss = 2.319
[2019-04-30 10:58] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 4069.33, Accuracy = 0.11, Loss = 2.299
[2019-04-30 10:58] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 4041.21, Accuracy = 0.08, Loss = 2.311
[2019-04-30 10:58] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 4066.74, Accuracy = 0.14, Loss = 2.297
[2019-04-30 10:58] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 4065.88, Accuracy = 0.08, Loss = 2.305
[2019-04-30 10:58] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 4063.05, Accuracy = 0.12, Loss = 2.298
[2019-04-30 10:58] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 4063.51, Accuracy = 0.09, Loss = 2.305
[2019-04-30 10:58] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 4038.26, Accuracy = 0.11, Loss = 2.305
[2019-04-30 10:58] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 4032.23, Accuracy = 0.08, Loss = 2.299
[2019-04-30 10:58] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 4069.98, Accuracy = 0.09, Loss = 2.303
[2019-04-30 10:58] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 4041.97, Accuracy = 0.12, Loss = 2.298
[2019-04-30 10:58] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 4052.96, Accuracy = 0.11, Loss = 2.307
[2019-04-30 10:58] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 4052.77, Accuracy = 0.09, Loss = 2.306
