


EXPERIMENT: input length 3
[2019-04-30 10:39] Train Step 0000/10000, Batch Size = 512, Examples/Sec = 1370.64, Accuracy = 0.03, Loss = 2.328
[2019-04-30 11:01] Train Step 2830/10000, Batch Size = 512, Examples/Sec = 58330.17, Accuracy = 0.18, Loss = 2.223
[2019-04-30 11:01] Train Step 2840/10000, Batch Size = 512, Examples/Sec = 57983.68, Accuracy = 0.15, Loss = 2.231
[2019-04-30 11:01] Train Step 2850/10000, Batch Size = 512, Examples/Sec = 58452.43, Accuracy = 0.15, Loss = 2.233
[2019-04-30 11:01] Train Step 2860/10000, Batch Size = 512, Examples/Sec = 58349.19, Accuracy = 0.17, Loss = 2.230
[2019-04-30 11:01] Train Step 2870/10000, Batch Size = 512, Examples/Sec = 58123.36, Accuracy = 0.13, Loss = 2.239
[2019-04-30 11:01] Train Step 2880/10000, Batch Size = 512, Examples/Sec = 23150.97, Accuracy = 0.18, Loss = 2.229
[2019-04-30 11:01] Train Step 2890/10000, Batch Size = 512, Examples/Sec = 58015.01, Accuracy = 0.18, Loss = 2.233
[2019-04-30 11:01] Train Step 2900/10000, Batch Size = 512, Examples/Sec = 58273.19, Accuracy = 0.18, Loss = 2.227
[2019-04-30 11:01] Train Step 2910/10000, Batch Size = 512, Examples/Sec = 58446.06, Accuracy = 0.15, Loss = 2.242
[2019-04-30 11:01] Train Step 2920/10000, Batch Size = 512, Examples/Sec = 57921.13, Accuracy = 0.19, Loss = 2.224
[2019-04-30 11:01] Train Step 2930/10000, Batch Size = 512, Examples/Sec = 58632.76, Accuracy = 0.15, Loss = 2.236
[2019-04-30 11:01] Train Step 2940/10000, Batch Size = 512, Examples/Sec = 58153.26, Accuracy = 0.14, Loss = 2.236
[2019-04-30 11:01] Train Step 2950/10000, Batch Size = 512, Examples/Sec = 58049.51, Accuracy = 0.15, Loss = 2.227
[2019-04-30 11:01] Train Step 2960/10000, Batch Size = 512, Examples/Sec = 58599.17, Accuracy = 0.17, Loss = 2.224
[2019-04-30 11:01] Train Step 2970/10000, Batch Size = 512, Examples/Sec = 58608.76, Accuracy = 0.17, Loss = 2.228
[2019-04-30 11:01] Train Step 2980/10000, Batch Size = 512, Examples/Sec = 57996.21, Accuracy = 0.17, Loss = 2.226
[2019-04-30 11:01] Train Step 2990/10000, Batch Size = 512, Examples/Sec = 58282.68, Accuracy = 0.14, Loss = 2.228
[2019-04-30 11:01] Train Step 3000/10000, Batch Size = 512, Examples/Sec = 58035.39, Accuracy = 0.14, Loss = 2.227
[2019-04-30 11:01] Train Step 3010/10000, Batch Size = 512, Examples/Sec = 58572.00, Accuracy = 0.15, Loss = 2.232
[2019-04-30 11:01] Train Step 3020/10000, Batch Size = 512, Examples/Sec = 58404.73, Accuracy = 0.17, Loss = 2.224
[2019-04-30 11:01] Train Step 3030/10000, Batch Size = 512, Examples/Sec = 58430.16, Accuracy = 0.16, Loss = 2.227
[2019-04-30 11:01] Train Step 3040/10000, Batch Size = 512, Examples/Sec = 58217.90, Accuracy = 0.17, Loss = 2.221
[2019-04-30 11:01] Train Step 3050/10000, Batch Size = 512, Examples/Sec = 58466.75, Accuracy = 0.19, Loss = 2.216
[2019-04-30 11:01] Train Step 3060/10000, Batch Size = 512, Examples/Sec = 58380.92, Accuracy = 0.18, Loss = 2.222
[2019-04-30 11:01] Train Step 3070/10000, Batch Size = 512, Examples/Sec = 58338.10, Accuracy = 0.19, Loss = 2.220
[2019-04-30 11:01] Train Step 3080/10000, Batch Size = 512, Examples/Sec = 57899.26, Accuracy = 0.17, Loss = 2.224
[2019-04-30 11:01] Train Step 3090/10000, Batch Size = 512, Examples/Sec = 24955.07, Accuracy = 0.19, Loss = 2.216
[2019-04-30 11:01] Train Step 3100/10000, Batch Size = 512, Examples/Sec = 58117.06, Accuracy = 0.16, Loss = 2.220
[2019-04-30 11:01] Train Step 3110/10000, Batch Size = 512, Examples/Sec = 58474.71, Accuracy = 0.15, Loss = 2.226
[2019-04-30 11:01] Train Step 3120/10000, Batch Size = 512, Examples/Sec = 57993.08, Accuracy = 0.17, Loss = 2.222
[2019-04-30 11:01] Train Step 3130/10000, Batch Size = 512, Examples/Sec = 58295.34, Accuracy = 0.17, Loss = 2.220
[2019-04-30 11:01] Train Step 3140/10000, Batch Size = 512, Examples/Sec = 58463.56, Accuracy = 0.18, Loss = 2.212
[2019-04-30 11:01] Train Step 3150/10000, Batch Size = 512, Examples/Sec = 58304.83, Accuracy = 0.14, Loss = 2.229
[2019-04-30 11:01] Train Step 3160/10000, Batch Size = 512, Examples/Sec = 58503.38, Accuracy = 0.15, Loss = 2.229
[2019-04-30 11:01] Train Step 3170/10000, Batch Size = 512, Examples/Sec = 58161.14, Accuracy = 0.17, Loss = 2.222
[2019-04-30 11:01] Train Step 3180/10000, Batch Size = 512, Examples/Sec = 58466.75, Accuracy = 0.17, Loss = 2.219
[2019-04-30 11:01] Train Step 3190/10000, Batch Size = 512, Examples/Sec = 58132.80, Accuracy = 0.16, Loss = 2.217
[2019-04-30 11:01] Train Step 3200/10000, Batch Size = 512, Examples/Sec = 58631.16, Accuracy = 0.17, Loss = 2.220
[2019-04-30 11:01] Train Step 3210/10000, Batch Size = 512, Examples/Sec = 58350.78, Accuracy = 0.18, Loss = 2.222
[2019-04-30 11:01] Train Step 3220/10000, Batch Size = 512, Examples/Sec = 58238.42, Accuracy = 0.15, Loss = 2.233
[2019-04-30 11:01] Train Step 3230/10000, Batch Size = 512, Examples/Sec = 58548.04, Accuracy = 0.16, Loss = 2.223
[2019-04-30 11:01] Train Step 3240/10000, Batch Size = 512, Examples/Sec = 58315.92, Accuracy = 0.19, Loss = 2.206
[2019-04-30 11:01] Train Step 3250/10000, Batch Size = 512, Examples/Sec = 58293.76, Accuracy = 0.16, Loss = 2.230
[2019-04-30 11:01] Train Step 3260/10000, Batch Size = 512, Examples/Sec = 58578.39, Accuracy = 0.14, Loss = 2.224
[2019-04-30 11:01] Train Step 3270/10000, Batch Size = 512, Examples/Sec = 57843.12, Accuracy = 0.17, Loss = 2.220
[2019-04-30 11:01] Train Step 3280/10000, Batch Size = 512, Examples/Sec = 58273.19, Accuracy = 0.17, Loss = 2.220
[2019-04-30 11:01] Train Step 3290/10000, Batch Size = 512, Examples/Sec = 58382.50, Accuracy = 0.17, Loss = 2.222
[2019-04-30 11:01] Train Step 3300/10000, Batch Size = 512, Examples/Sec = 58104.48, Accuracy = 0.14, Loss = 2.233
[2019-04-30 11:01] Train Step 3310/10000, Batch Size = 512, Examples/Sec = 58592.77, Accuracy = 0.15, Loss = 2.229
[2019-04-30 11:01] Train Step 3320/10000, Batch Size = 512, Examples/Sec = 57687.74, Accuracy = 0.17, Loss = 2.224
[2019-04-30 11:01] Train Step 3330/10000, Batch Size = 512, Examples/Sec = 58634.37, Accuracy = 0.15, Loss = 2.220
[2019-04-30 11:01] Train Step 3340/10000, Batch Size = 512, Examples/Sec = 58104.48, Accuracy = 0.16, Loss = 2.218
[2019-04-30 11:01] Train Step 3350/10000, Batch Size = 512, Examples/Sec = 58244.74, Accuracy = 0.15, Loss = 2.225
[2019-04-30 11:01] Train Step 3360/10000, Batch Size = 512, Examples/Sec = 58270.03, Accuracy = 0.17, Loss = 2.213
[2019-04-30 11:01] Train Step 3370/10000, Batch Size = 512, Examples/Sec = 58200.54, Accuracy = 0.20, Loss = 2.211
[2019-04-30 11:01] Train Step 3380/10000, Batch Size = 512, Examples/Sec = 58613.56, Accuracy = 0.20, Loss = 2.210
[2019-04-30 11:01] Train Step 3390/10000, Batch Size = 512, Examples/Sec = 58447.65, Accuracy = 0.18, Loss = 2.206
[2019-04-30 11:01] Train Step 3400/10000, Batch Size = 512, Examples/Sec = 58412.68, Accuracy = 0.14, Loss = 2.222
[2019-04-30 11:01] Train Step 3410/10000, Batch Size = 512, Examples/Sec = 58025.98, Accuracy = 0.16, Loss = 2.218
[2019-04-30 11:01] Train Step 3420/10000, Batch Size = 512, Examples/Sec = 58347.61, Accuracy = 0.17, Loss = 2.206
[2019-04-30 11:01] Train Step 3430/10000, Batch Size = 512, Examples/Sec = 58716.13, Accuracy = 0.16, Loss = 2.212
[2019-04-30 11:01] Train Step 3440/10000, Batch Size = 512, Examples/Sec = 58060.50, Accuracy = 0.16, Loss = 2.220
[2019-04-30 11:01] Train Step 3450/10000, Batch Size = 512, Examples/Sec = 56631.95, Accuracy = 0.16, Loss = 2.213
[2019-04-30 11:01] Train Step 3460/10000, Batch Size = 512, Examples/Sec = 58676.02, Accuracy = 0.16, Loss = 2.219
[2019-04-30 11:01] Train Step 3470/10000, Batch Size = 512, Examples/Sec = 58528.89, Accuracy = 0.18, Loss = 2.215
[2019-04-30 11:01] Train Step 3480/10000, Batch Size = 512, Examples/Sec = 58255.80, Accuracy = 0.16, Loss = 2.221
[2019-04-30 11:01] Train Step 3490/10000, Batch Size = 512, Examples/Sec = 58493.82, Accuracy = 0.18, Loss = 2.218
[2019-04-30 11:01] Train Step 3500/10000, Batch Size = 512, Examples/Sec = 58369.81, Accuracy = 0.15, Loss = 2.213
[2019-04-30 11:01] Train Step 3510/10000, Batch Size = 512, Examples/Sec = 58320.67, Accuracy = 0.15, Loss = 2.213
[2019-04-30 11:01] Train Step 3520/10000, Batch Size = 512, Examples/Sec = 58323.84, Accuracy = 0.19, Loss = 2.212
[2019-04-30 11:01] Train Step 3530/10000, Batch Size = 512, Examples/Sec = 58117.06, Accuracy = 0.13, Loss = 2.226
[2019-04-30 11:01] Train Step 3540/10000, Batch Size = 512, Examples/Sec = 58687.24, Accuracy = 0.15, Loss = 2.223
[2019-04-30 11:01] Train Step 3550/10000, Batch Size = 512, Examples/Sec = 58095.05, Accuracy = 0.20, Loss = 2.201
[2019-04-30 11:01] Train Step 3560/10000, Batch Size = 512, Examples/Sec = 58629.56, Accuracy = 0.15, Loss = 2.214
[2019-04-30 11:01] Train Step 3570/10000, Batch Size = 512, Examples/Sec = 58339.68, Accuracy = 0.16, Loss = 2.217
[2019-04-30 11:01] Train Step 3580/10000, Batch Size = 512, Examples/Sec = 58211.59, Accuracy = 0.14, Loss = 2.227
[2019-04-30 11:01] Train Step 3590/10000, Batch Size = 512, Examples/Sec = 58506.57, Accuracy = 0.12, Loss = 2.236
[2019-04-30 11:01] Train Step 3600/10000, Batch Size = 512, Examples/Sec = 58235.27, Accuracy = 0.19, Loss = 2.213
[2019-04-30 11:01] Train Step 3610/10000, Batch Size = 512, Examples/Sec = 58334.93, Accuracy = 0.16, Loss = 2.209
[2019-04-30 11:01] Train Step 3620/10000, Batch Size = 512, Examples/Sec = 58289.01, Accuracy = 0.15, Loss = 2.219
[2019-04-30 11:01] Train Step 3630/10000, Batch Size = 512, Examples/Sec = 57743.58, Accuracy = 0.18, Loss = 2.212
[2019-04-30 11:01] Train Step 3640/10000, Batch Size = 512, Examples/Sec = 58607.16, Accuracy = 0.17, Loss = 2.208
[2019-04-30 11:01] Train Step 3650/10000, Batch Size = 512, Examples/Sec = 58403.15, Accuracy = 0.15, Loss = 2.207
[2019-04-30 11:01] Train Step 3660/10000, Batch Size = 512, Examples/Sec = 23221.81, Accuracy = 0.18, Loss = 2.208
[2019-04-30 11:01] Train Step 3670/10000, Batch Size = 512, Examples/Sec = 58469.93, Accuracy = 0.20, Loss = 2.207
[2019-04-30 11:01] Train Step 3680/10000, Batch Size = 512, Examples/Sec = 58350.78, Accuracy = 0.19, Loss = 2.207
[2019-04-30 11:01] Train Step 3690/10000, Batch Size = 512, Examples/Sec = 58124.93, Accuracy = 0.16, Loss = 2.207
[2019-04-30 11:01] Train Step 3700/10000, Batch Size = 512, Examples/Sec = 58540.06, Accuracy = 0.16, Loss = 2.218
[2019-04-30 11:01] Train Step 3710/10000, Batch Size = 512, Examples/Sec = 58344.44, Accuracy = 0.18, Loss = 2.216
[2019-04-30 11:01] Train Step 3720/10000, Batch Size = 512, Examples/Sec = 58546.45, Accuracy = 0.17, Loss = 2.209
[2019-04-30 11:01] Train Step 3730/10000, Batch Size = 512, Examples/Sec = 57991.51, Accuracy = 0.19, Loss = 2.207
[2019-04-30 11:01] Train Step 3740/10000, Batch Size = 512, Examples/Sec = 58325.42, Accuracy = 0.19, Loss = 2.213
[2019-04-30 11:01] Train Step 3750/10000, Batch Size = 512, Examples/Sec = 58380.92, Accuracy = 0.14, Loss = 2.216
[2019-04-30 11:01] Train Step 3760/10000, Batch Size = 512, Examples/Sec = 58095.05, Accuracy = 0.17, Loss = 2.210
[2019-04-30 11:02] Train Step 3770/10000, Batch Size = 512, Examples/Sec = 58551.24, Accuracy = 0.19, Loss = 2.216
[2019-04-30 11:02] Train Step 3780/10000, Batch Size = 512, Examples/Sec = 58068.35, Accuracy = 0.15, Loss = 2.219
[2019-04-30 11:02] Train Step 3790/10000, Batch Size = 512, Examples/Sec = 58422.21, Accuracy = 0.14, Loss = 2.224
[2019-04-30 11:02] Train Step 3800/10000, Batch Size = 512, Examples/Sec = 58228.95, Accuracy = 0.17, Loss = 2.204
[2019-04-30 11:02] Train Step 3810/10000, Batch Size = 512, Examples/Sec = 58436.52, Accuracy = 0.16, Loss = 2.204
[2019-04-30 11:02] Train Step 3820/10000, Batch Size = 512, Examples/Sec = 58528.89, Accuracy = 0.17, Loss = 2.218
[2019-04-30 11:02] Train Step 3830/10000, Batch Size = 512, Examples/Sec = 58210.01, Accuracy = 0.17, Loss = 2.206
[2019-04-30 11:02] Train Step 3840/10000, Batch Size = 512, Examples/Sec = 58422.21, Accuracy = 0.15, Loss = 2.227
[2019-04-30 11:02] Train Step 3850/10000, Batch Size = 512, Examples/Sec = 58319.08, Accuracy = 0.17, Loss = 2.207
[2019-04-30 11:02] Train Step 3860/10000, Batch Size = 512, Examples/Sec = 58189.50, Accuracy = 0.15, Loss = 2.215
[2019-04-30 11:02] Train Step 3870/10000, Batch Size = 512, Examples/Sec = 58360.29, Accuracy = 0.17, Loss = 2.207
[2019-04-30 11:02] Train Step 3880/10000, Batch Size = 512, Examples/Sec = 58192.66, Accuracy = 0.17, Loss = 2.204
[2019-04-30 11:02] Train Step 3890/10000, Batch Size = 512, Examples/Sec = 58573.59, Accuracy = 0.16, Loss = 2.213
[2019-04-30 11:02] Train Step 3900/10000, Batch Size = 512, Examples/Sec = 58419.03, Accuracy = 0.16, Loss = 2.203
[2019-04-30 11:02] Train Step 3910/10000, Batch Size = 512, Examples/Sec = 58211.59, Accuracy = 0.18, Loss = 2.204
[2019-04-30 11:02] Train Step 3920/10000, Batch Size = 512, Examples/Sec = 55825.20, Accuracy = 0.18, Loss = 2.205
[2019-04-30 11:02] Train Step 3930/10000, Batch Size = 512, Examples/Sec = 58093.48, Accuracy = 0.15, Loss = 2.222
[2019-04-30 11:02] Train Step 3940/10000, Batch Size = 512, Examples/Sec = 58274.77, Accuracy = 0.15, Loss = 2.212
[2019-04-30 11:02] Train Step 3950/10000, Batch Size = 512, Examples/Sec = 57354.94, Accuracy = 0.15, Loss = 2.219
[2019-04-30 11:02] Train Step 3960/10000, Batch Size = 512, Examples/Sec = 58301.67, Accuracy = 0.14, Loss = 2.223
[2019-04-30 11:02] Train Step 3970/10000, Batch Size = 512, Examples/Sec = 58228.95, Accuracy = 0.19, Loss = 2.200
[2019-04-30 11:02] Train Step 3980/10000, Batch Size = 512, Examples/Sec = 58406.32, Accuracy = 0.18, Loss = 2.205
[2019-04-30 11:02] Train Step 3990/10000, Batch Size = 512, Examples/Sec = 57972.72, Accuracy = 0.16, Loss = 2.217
[2019-04-30 11:02] Train Step 4000/10000, Batch Size = 512, Examples/Sec = 58194.23, Accuracy = 0.17, Loss = 2.209
[2019-04-30 11:02] Train Step 4010/10000, Batch Size = 512, Examples/Sec = 58333.34, Accuracy = 0.19, Loss = 2.203
[2019-04-30 11:02] Train Step 4020/10000, Batch Size = 512, Examples/Sec = 58113.92, Accuracy = 0.18, Loss = 2.203
[2019-04-30 11:02] Train Step 4030/10000, Batch Size = 512, Examples/Sec = 58500.19, Accuracy = 0.18, Loss = 2.202
[2019-04-30 11:02] Train Step 4040/10000, Batch Size = 512, Examples/Sec = 58360.29, Accuracy = 0.18, Loss = 2.199
[2019-04-30 11:02] Train Step 4050/10000, Batch Size = 512, Examples/Sec = 58363.46, Accuracy = 0.16, Loss = 2.214
[2019-04-30 11:02] Train Step 4060/10000, Batch Size = 512, Examples/Sec = 58336.51, Accuracy = 0.18, Loss = 2.200
[2019-04-30 11:02] Train Step 4070/10000, Batch Size = 512, Examples/Sec = 57866.50, Accuracy = 0.18, Loss = 2.206
[2019-04-30 11:02] Train Step 4080/10000, Batch Size = 512, Examples/Sec = 58525.70, Accuracy = 0.16, Loss = 2.208
[2019-04-30 11:02] Train Step 4090/10000, Batch Size = 512, Examples/Sec = 58615.16, Accuracy = 0.16, Loss = 2.207
[2019-04-30 11:02] Train Step 4100/10000, Batch Size = 512, Examples/Sec = 58298.50, Accuracy = 0.20, Loss = 2.189
[2019-04-30 11:02] Train Step 4110/10000, Batch Size = 512, Examples/Sec = 58701.68, Accuracy = 0.19, Loss = 2.201
[2019-04-30 11:02] Train Step 4120/10000, Batch Size = 512, Examples/Sec = 58227.37, Accuracy = 0.18, Loss = 2.205
[2019-04-30 11:02] Train Step 4130/10000, Batch Size = 512, Examples/Sec = 58268.45, Accuracy = 0.18, Loss = 2.204
[2019-04-30 11:02] Train Step 4140/10000, Batch Size = 512, Examples/Sec = 58213.16, Accuracy = 0.18, Loss = 2.202
[2019-04-30 11:02] Train Step 4150/10000, Batch Size = 512, Examples/Sec = 58228.95, Accuracy = 0.17, Loss = 2.199
[2019-04-30 11:02] Train Step 4160/10000, Batch Size = 512, Examples/Sec = 58487.45, Accuracy = 0.21, Loss = 2.197
[2019-04-30 11:02] Train Step 4170/10000, Batch Size = 512, Examples/Sec = 58227.37, Accuracy = 0.19, Loss = 2.203
[2019-04-30 11:02] Train Step 4180/10000, Batch Size = 512, Examples/Sec = 58113.92, Accuracy = 0.17, Loss = 2.204
[2019-04-30 11:02] Train Step 4190/10000, Batch Size = 512, Examples/Sec = 58543.25, Accuracy = 0.17, Loss = 2.207
[2019-04-30 11:02] Train Step 4200/10000, Batch Size = 512, Examples/Sec = 58085.63, Accuracy = 0.18, Loss = 2.213
[2019-04-30 11:02] Train Step 4210/10000, Batch Size = 512, Examples/Sec = 58591.17, Accuracy = 0.15, Loss = 2.208
[2019-04-30 11:02] Train Step 4220/10000, Batch Size = 512, Examples/Sec = 57918.00, Accuracy = 0.18, Loss = 2.212
[2019-04-30 11:02] Train Step 4230/10000, Batch Size = 512, Examples/Sec = 58274.77, Accuracy = 0.15, Loss = 2.213
[2019-04-30 11:02] Train Step 4240/10000, Batch Size = 512, Examples/Sec = 58274.77, Accuracy = 0.17, Loss = 2.199
[2019-04-30 11:02] Train Step 4250/10000, Batch Size = 512, Examples/Sec = 58285.84, Accuracy = 0.18, Loss = 2.203
[2019-04-30 11:02] Train Step 4260/10000, Batch Size = 512, Examples/Sec = 58157.99, Accuracy = 0.17, Loss = 2.205
[2019-04-30 11:02] Train Step 4270/10000, Batch Size = 512, Examples/Sec = 58565.61, Accuracy = 0.21, Loss = 2.193
[2019-04-30 11:02] Train Step 4280/10000, Batch Size = 512, Examples/Sec = 58344.44, Accuracy = 0.18, Loss = 2.201
[2019-04-30 11:02] Train Step 4290/10000, Batch Size = 512, Examples/Sec = 58214.74, Accuracy = 0.17, Loss = 2.203
[2019-04-30 11:02] Train Step 4300/10000, Batch Size = 512, Examples/Sec = 58674.42, Accuracy = 0.18, Loss = 2.212
[2019-04-30 11:02] Train Step 4310/10000, Batch Size = 512, Examples/Sec = 25245.21, Accuracy = 0.21, Loss = 2.186
[2019-04-30 11:02] Train Step 4320/10000, Batch Size = 512, Examples/Sec = 58457.20, Accuracy = 0.20, Loss = 2.189
[2019-04-30 11:02] Train Step 4330/10000, Batch Size = 512, Examples/Sec = 58300.09, Accuracy = 0.18, Loss = 2.204
[2019-04-30 11:02] Train Step 4340/10000, Batch Size = 512, Examples/Sec = 58355.53, Accuracy = 0.19, Loss = 2.195
[2019-04-30 11:02] Train Step 4350/10000, Batch Size = 512, Examples/Sec = 58618.36, Accuracy = 0.19, Loss = 2.198
[2019-04-30 11:02] Train Step 4360/10000, Batch Size = 512, Examples/Sec = 58243.16, Accuracy = 0.19, Loss = 2.193
[2019-04-30 11:02] Train Step 4370/10000, Batch Size = 512, Examples/Sec = 58176.89, Accuracy = 0.17, Loss = 2.208
[2019-04-30 11:02] Train Step 4380/10000, Batch Size = 512, Examples/Sec = 58334.93, Accuracy = 0.19, Loss = 2.180
[2019-04-30 11:02] Train Step 4390/10000, Batch Size = 512, Examples/Sec = 58132.80, Accuracy = 0.23, Loss = 2.186
[2019-04-30 11:02] Train Step 4400/10000, Batch Size = 512, Examples/Sec = 58626.36, Accuracy = 0.17, Loss = 2.199
[2019-04-30 11:02] Train Step 4410/10000, Batch Size = 512, Examples/Sec = 58540.06, Accuracy = 0.16, Loss = 2.214
[2019-04-30 11:02] Train Step 4420/10000, Batch Size = 512, Examples/Sec = 58243.16, Accuracy = 0.16, Loss = 2.206
[2019-04-30 11:02] Train Step 4430/10000, Batch Size = 512, Examples/Sec = 58650.38, Accuracy = 0.16, Loss = 2.209
[2019-04-30 11:02] Train Step 4440/10000, Batch Size = 512, Examples/Sec = 23693.23, Accuracy = 0.18, Loss = 2.195
[2019-04-30 11:02] Train Step 4450/10000, Batch Size = 512, Examples/Sec = 58554.43, Accuracy = 0.17, Loss = 2.205
[2019-04-30 11:02] Train Step 4460/10000, Batch Size = 512, Examples/Sec = 58357.12, Accuracy = 0.17, Loss = 2.193
[2019-04-30 11:02] Train Step 4470/10000, Batch Size = 512, Examples/Sec = 58508.16, Accuracy = 0.16, Loss = 2.210
[2019-04-30 11:02] Train Step 4480/10000, Batch Size = 512, Examples/Sec = 58346.02, Accuracy = 0.16, Loss = 2.207
[2019-04-30 11:02] Train Step 4490/10000, Batch Size = 512, Examples/Sec = 58184.77, Accuracy = 0.18, Loss = 2.198
[2019-04-30 11:02] Train Step 4500/10000, Batch Size = 512, Examples/Sec = 58450.83, Accuracy = 0.21, Loss = 2.186
[2019-04-30 11:02] Train Step 4510/10000, Batch Size = 512, Examples/Sec = 58282.68, Accuracy = 0.20, Loss = 2.195
[2019-04-30 11:02] Train Step 4520/10000, Batch Size = 512, Examples/Sec = 58457.20, Accuracy = 0.19, Loss = 2.193
[2019-04-30 11:02] Train Step 4530/10000, Batch Size = 512, Examples/Sec = 58338.10, Accuracy = 0.17, Loss = 2.200
[2019-04-30 11:02] Train Step 4540/10000, Batch Size = 512, Examples/Sec = 57936.75, Accuracy = 0.15, Loss = 2.206
[2019-04-30 11:02] Train Step 4550/10000, Batch Size = 512, Examples/Sec = 58350.78, Accuracy = 0.17, Loss = 2.208
[2019-04-30 11:02] Train Step 4560/10000, Batch Size = 512, Examples/Sec = 58151.69, Accuracy = 0.17, Loss = 2.196
[2019-04-30 11:02] Train Step 4570/10000, Batch Size = 512, Examples/Sec = 58128.08, Accuracy = 0.17, Loss = 2.199
[2019-04-30 11:02] Train Step 4580/10000, Batch Size = 512, Examples/Sec = 58465.16, Accuracy = 0.18, Loss = 2.204
[2019-04-30 11:02] Train Step 4590/10000, Batch Size = 512, Examples/Sec = 25767.74, Accuracy = 0.16, Loss = 2.203
[2019-04-30 11:02] Train Step 4600/10000, Batch Size = 512, Examples/Sec = 58350.78, Accuracy = 0.16, Loss = 2.205
[2019-04-30 11:02] Train Step 4610/10000, Batch Size = 512, Examples/Sec = 57804.19, Accuracy = 0.19, Loss = 2.185
[2019-04-30 11:02] Train Step 4620/10000, Batch Size = 512, Examples/Sec = 58065.21, Accuracy = 0.20, Loss = 2.188
[2019-04-30 11:02] Train Step 4630/10000, Batch Size = 512, Examples/Sec = 58841.62, Accuracy = 0.18, Loss = 2.195
[2019-04-30 11:02] Train Step 4640/10000, Batch Size = 512, Examples/Sec = 58123.36, Accuracy = 0.16, Loss = 2.208
[2019-04-30 11:02] Train Step 4650/10000, Batch Size = 512, Examples/Sec = 58544.85, Accuracy = 0.20, Loss = 2.192
[2019-04-30 11:02] Train Step 4660/10000, Batch Size = 512, Examples/Sec = 58191.08, Accuracy = 0.16, Loss = 2.193
[2019-04-30 11:02] Train Step 4670/10000, Batch Size = 512, Examples/Sec = 58740.22, Accuracy = 0.17, Loss = 2.194
[2019-04-30 11:02] Train Step 4680/10000, Batch Size = 512, Examples/Sec = 58350.78, Accuracy = 0.16, Loss = 2.201
[2019-04-30 11:02] Train Step 4690/10000, Batch Size = 512, Examples/Sec = 57888.34, Accuracy = 0.21, Loss = 2.189
[2019-04-30 11:02] Train Step 4700/10000, Batch Size = 512, Examples/Sec = 58650.38, Accuracy = 0.15, Loss = 2.204
[2019-04-30 11:02] Train Step 4710/10000, Batch Size = 512, Examples/Sec = 58126.50, Accuracy = 0.16, Loss = 2.194
[2019-04-30 11:02] Train Step 4720/10000, Batch Size = 512, Examples/Sec = 58414.27, Accuracy = 0.19, Loss = 2.203
[2019-04-30 11:02] Train Step 4730/10000, Batch Size = 512, Examples/Sec = 58361.88, Accuracy = 0.18, Loss = 2.185
[2019-04-30 11:02] Train Step 4740/10000, Batch Size = 512, Examples/Sec = 58376.16, Accuracy = 0.20, Loss = 2.192
[2019-04-30 11:02] Train Step 4750/10000, Batch Size = 512, Examples/Sec = 58303.25, Accuracy = 0.17, Loss = 2.193
[2019-04-30 11:02] Train Step 4760/10000, Batch Size = 512, Examples/Sec = 58514.54, Accuracy = 0.18, Loss = 2.198
[2019-04-30 11:02] Train Step 4770/10000, Batch Size = 512, Examples/Sec = 58191.08, Accuracy = 0.17, Loss = 2.204
[2019-04-30 11:02] Train Step 4780/10000, Batch Size = 512, Examples/Sec = 58331.76, Accuracy = 0.21, Loss = 2.189
[2019-04-30 11:02] Train Step 4790/10000, Batch Size = 512, Examples/Sec = 58401.56, Accuracy = 0.20, Loss = 2.184
[2019-04-30 11:02] Train Step 4800/10000, Batch Size = 512, Examples/Sec = 58306.42, Accuracy = 0.20, Loss = 2.185
[2019-04-30 11:02] Train Step 4810/10000, Batch Size = 512, Examples/Sec = 58058.93, Accuracy = 0.18, Loss = 2.188
[2019-04-30 11:02] Train Step 4820/10000, Batch Size = 512, Examples/Sec = 23280.72, Accuracy = 0.19, Loss = 2.180
[2019-04-30 11:02] Train Step 4830/10000, Batch Size = 512, Examples/Sec = 58422.21, Accuracy = 0.14, Loss = 2.209
[2019-04-30 11:02] Train Step 4840/10000, Batch Size = 512, Examples/Sec = 58030.69, Accuracy = 0.16, Loss = 2.204
[2019-04-30 11:02] Train Step 4850/10000, Batch Size = 512, Examples/Sec = 58466.75, Accuracy = 0.16, Loss = 2.201
[2019-04-30 11:02] Train Step 4860/10000, Batch Size = 512, Examples/Sec = 58311.17, Accuracy = 0.20, Loss = 2.185
[2019-04-30 11:02] Train Step 4870/10000, Batch Size = 512, Examples/Sec = 58700.08, Accuracy = 0.18, Loss = 2.192
[2019-04-30 11:02] Train Step 4880/10000, Batch Size = 512, Examples/Sec = 23152.21, Accuracy = 0.18, Loss = 2.183
[2019-04-30 11:02] Train Step 4890/10000, Batch Size = 512, Examples/Sec = 58365.05, Accuracy = 0.17, Loss = 2.202
[2019-04-30 11:02] Train Step 4900/10000, Batch Size = 512, Examples/Sec = 57718.75, Accuracy = 0.21, Loss = 2.185
[2019-04-30 11:02] Train Step 4910/10000, Batch Size = 512, Examples/Sec = 58591.17, Accuracy = 0.17, Loss = 2.196
[2019-04-30 11:02] Train Step 4920/10000, Batch Size = 512, Examples/Sec = 58436.52, Accuracy = 0.19, Loss = 2.194
