


EXPERIMENT: input length 3
[2019-04-26 18:45] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 285.92, Accuracy = 0.13, Loss = 2.303
[2019-04-26 18:53] Train Step 5440/10000, Batch Size = 128, Examples/Sec = 42110.83, Accuracy = 0.28, Loss = 2.152
[2019-04-26 18:53] Train Step 5450/10000, Batch Size = 128, Examples/Sec = 42104.22, Accuracy = 0.19, Loss = 2.143
[2019-04-26 18:53] Train Step 5460/10000, Batch Size = 128, Examples/Sec = 42190.25, Accuracy = 0.21, Loss = 2.159
[2019-04-26 18:53] Train Step 5470/10000, Batch Size = 128, Examples/Sec = 42031.70, Accuracy = 0.23, Loss = 2.154
[2019-04-26 18:53] Train Step 5480/10000, Batch Size = 128, Examples/Sec = 42077.82, Accuracy = 0.21, Loss = 2.166
[2019-04-26 18:53] Train Step 5490/10000, Batch Size = 128, Examples/Sec = 42176.99, Accuracy = 0.16, Loss = 2.173
[2019-04-26 18:53] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 41887.41, Accuracy = 0.16, Loss = 2.175
[2019-04-26 18:53] Train Step 5510/10000, Batch Size = 128, Examples/Sec = 41929.94, Accuracy = 0.26, Loss = 2.133
[2019-04-26 18:53] Train Step 5520/10000, Batch Size = 128, Examples/Sec = 42236.72, Accuracy = 0.20, Loss = 2.207
[2019-04-26 18:53] Train Step 5530/10000, Batch Size = 128, Examples/Sec = 42140.57, Accuracy = 0.14, Loss = 2.163
[2019-04-26 18:53] Train Step 5540/10000, Batch Size = 128, Examples/Sec = 19831.22, Accuracy = 0.24, Loss = 2.137
[2019-04-26 18:53] Train Step 5550/10000, Batch Size = 128, Examples/Sec = 19398.43, Accuracy = 0.17, Loss = 2.155
[2019-04-26 18:53] Train Step 5560/10000, Batch Size = 128, Examples/Sec = 20042.22, Accuracy = 0.19, Loss = 2.154
[2019-04-26 18:53] Train Step 5570/10000, Batch Size = 128, Examples/Sec = 19977.34, Accuracy = 0.19, Loss = 2.171
[2019-04-26 18:53] Train Step 5580/10000, Batch Size = 128, Examples/Sec = 20143.74, Accuracy = 0.21, Loss = 2.174
[2019-04-26 18:53] Train Step 5590/10000, Batch Size = 128, Examples/Sec = 19950.61, Accuracy = 0.23, Loss = 2.156
[2019-04-26 18:53] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 20001.90, Accuracy = 0.17, Loss = 2.195
[2019-04-26 18:53] Train Step 5610/10000, Batch Size = 128, Examples/Sec = 19758.97, Accuracy = 0.16, Loss = 2.187
[2019-04-26 18:53] Train Step 5620/10000, Batch Size = 128, Examples/Sec = 19978.82, Accuracy = 0.23, Loss = 2.144
[2019-04-26 18:53] Train Step 5630/10000, Batch Size = 128, Examples/Sec = 19894.42, Accuracy = 0.22, Loss = 2.081
[2019-04-26 18:53] Train Step 5640/10000, Batch Size = 128, Examples/Sec = 20107.52, Accuracy = 0.18, Loss = 2.157
[2019-04-26 18:53] Train Step 5650/10000, Batch Size = 128, Examples/Sec = 19893.69, Accuracy = 0.23, Loss = 2.165
[2019-04-26 18:53] Train Step 5660/10000, Batch Size = 128, Examples/Sec = 19870.86, Accuracy = 0.26, Loss = 2.141
[2019-04-26 18:53] Train Step 5670/10000, Batch Size = 128, Examples/Sec = 19807.81, Accuracy = 0.26, Loss = 2.089
[2019-04-26 18:53] Train Step 5680/10000, Batch Size = 128, Examples/Sec = 19976.59, Accuracy = 0.20, Loss = 2.171
[2019-04-26 18:53] Train Step 5690/10000, Batch Size = 128, Examples/Sec = 19716.16, Accuracy = 0.23, Loss = 2.153
[2019-04-26 18:53] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 20034.74, Accuracy = 0.20, Loss = 2.163
[2019-04-26 18:53] Train Step 5710/10000, Batch Size = 128, Examples/Sec = 20116.57, Accuracy = 0.19, Loss = 2.170
[2019-04-26 18:53] Train Step 5720/10000, Batch Size = 128, Examples/Sec = 19947.64, Accuracy = 0.19, Loss = 2.143
[2019-04-26 18:53] Train Step 5730/10000, Batch Size = 128, Examples/Sec = 19980.31, Accuracy = 0.17, Loss = 2.164
[2019-04-26 18:53] Train Step 5740/10000, Batch Size = 128, Examples/Sec = 19785.91, Accuracy = 0.15, Loss = 2.186
[2019-04-26 18:53] Train Step 5750/10000, Batch Size = 128, Examples/Sec = 19734.27, Accuracy = 0.18, Loss = 2.179
[2019-04-26 18:53] Train Step 5760/10000, Batch Size = 128, Examples/Sec = 19603.13, Accuracy = 0.19, Loss = 2.175
[2019-04-26 18:53] Train Step 5770/10000, Batch Size = 128, Examples/Sec = 20016.07, Accuracy = 0.19, Loss = 2.175
[2019-04-26 18:53] Train Step 5780/10000, Batch Size = 128, Examples/Sec = 20169.47, Accuracy = 0.27, Loss = 2.151
[2019-04-26 18:53] Train Step 5790/10000, Batch Size = 128, Examples/Sec = 20046.71, Accuracy = 0.24, Loss = 2.132
[2019-04-26 18:53] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 20008.61, Accuracy = 0.17, Loss = 2.184
[2019-04-26 18:53] Train Step 5810/10000, Batch Size = 128, Examples/Sec = 19881.16, Accuracy = 0.22, Loss = 2.176
[2019-04-26 18:53] Train Step 5820/10000, Batch Size = 128, Examples/Sec = 19922.48, Accuracy = 0.24, Loss = 2.111
[2019-04-26 18:53] Train Step 5830/10000, Batch Size = 128, Examples/Sec = 20136.94, Accuracy = 0.14, Loss = 2.199
[2019-04-26 18:53] Train Step 5840/10000, Batch Size = 128, Examples/Sec = 19861.30, Accuracy = 0.19, Loss = 2.161
[2019-04-26 18:53] Train Step 5850/10000, Batch Size = 128, Examples/Sec = 20009.35, Accuracy = 0.21, Loss = 2.149
[2019-04-26 18:53] Train Step 5860/10000, Batch Size = 128, Examples/Sec = 20215.80, Accuracy = 0.16, Loss = 2.190
[2019-04-26 18:53] Train Step 5870/10000, Batch Size = 128, Examples/Sec = 19740.80, Accuracy = 0.19, Loss = 2.153
[2019-04-26 18:53] Train Step 5880/10000, Batch Size = 128, Examples/Sec = 19890.00, Accuracy = 0.14, Loss = 2.171
[2019-04-26 18:53] Train Step 5890/10000, Batch Size = 128, Examples/Sec = 20093.23, Accuracy = 0.15, Loss = 2.181
[2019-04-26 18:53] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 20075.94, Accuracy = 0.20, Loss = 2.142
[2019-04-26 18:53] Train Step 5910/10000, Batch Size = 128, Examples/Sec = 19769.88, Accuracy = 0.20, Loss = 2.174
[2019-04-26 18:53] Train Step 5920/10000, Batch Size = 128, Examples/Sec = 19906.96, Accuracy = 0.23, Loss = 2.131
[2019-04-26 18:53] Train Step 5930/10000, Batch Size = 128, Examples/Sec = 19686.51, Accuracy = 0.20, Loss = 2.142
[2019-04-26 18:53] Train Step 5940/10000, Batch Size = 128, Examples/Sec = 19909.92, Accuracy = 0.18, Loss = 2.154
[2019-04-26 18:53] Train Step 5950/10000, Batch Size = 128, Examples/Sec = 20066.94, Accuracy = 0.23, Loss = 2.169
[2019-04-26 18:53] Train Step 5960/10000, Batch Size = 128, Examples/Sec = 19960.25, Accuracy = 0.23, Loss = 2.130
[2019-04-26 18:53] Train Step 5970/10000, Batch Size = 128, Examples/Sec = 20071.44, Accuracy = 0.20, Loss = 2.181
[2019-04-26 18:53] Train Step 5980/10000, Batch Size = 128, Examples/Sec = 20118.07, Accuracy = 0.24, Loss = 2.115
[2019-04-26 18:53] Train Step 5990/10000, Batch Size = 128, Examples/Sec = 19855.43, Accuracy = 0.24, Loss = 2.141
[2019-04-26 18:53] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 19852.49, Accuracy = 0.22, Loss = 2.174
[2019-04-26 18:53] Train Step 6010/10000, Batch Size = 128, Examples/Sec = 19906.96, Accuracy = 0.20, Loss = 2.172
[2019-04-26 18:53] Train Step 6020/10000, Batch Size = 128, Examples/Sec = 20084.21, Accuracy = 0.19, Loss = 2.168
[2019-04-26 18:53] Train Step 6030/10000, Batch Size = 128, Examples/Sec = 19823.90, Accuracy = 0.17, Loss = 2.154
[2019-04-26 18:53] Train Step 6040/10000, Batch Size = 128, Examples/Sec = 24248.91, Accuracy = 0.20, Loss = 2.146
[2019-04-26 18:53] Train Step 6050/10000, Batch Size = 128, Examples/Sec = 37622.35, Accuracy = 0.16, Loss = 2.173
[2019-04-26 18:53] Train Step 6060/10000, Batch Size = 128, Examples/Sec = 43278.59, Accuracy = 0.15, Loss = 2.175
[2019-04-26 18:53] Train Step 6070/10000, Batch Size = 128, Examples/Sec = 18216.30, Accuracy = 0.19, Loss = 2.163
[2019-04-26 18:53] Train Step 6080/10000, Batch Size = 128, Examples/Sec = 43053.00, Accuracy = 0.25, Loss = 2.135
[2019-04-26 18:53] Train Step 6090/10000, Batch Size = 128, Examples/Sec = 18217.54, Accuracy = 0.17, Loss = 2.145
[2019-04-26 18:53] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 43261.15, Accuracy = 0.23, Loss = 2.147
[2019-04-26 18:53] Train Step 6110/10000, Batch Size = 128, Examples/Sec = 42929.07, Accuracy = 0.22, Loss = 2.157
[2019-04-26 18:53] Train Step 6120/10000, Batch Size = 128, Examples/Sec = 43028.85, Accuracy = 0.22, Loss = 2.148
[2019-04-26 18:53] Train Step 6130/10000, Batch Size = 128, Examples/Sec = 42077.82, Accuracy = 0.20, Loss = 2.170
[2019-04-26 18:53] Train Step 6140/10000, Batch Size = 128, Examples/Sec = 42216.79, Accuracy = 0.23, Loss = 2.137
[2019-04-26 18:53] Train Step 6150/10000, Batch Size = 128, Examples/Sec = 41877.61, Accuracy = 0.14, Loss = 2.163
[2019-04-26 18:53] Train Step 6160/10000, Batch Size = 128, Examples/Sec = 42289.95, Accuracy = 0.19, Loss = 2.183
[2019-04-26 18:53] Train Step 6170/10000, Batch Size = 128, Examples/Sec = 42279.96, Accuracy = 0.21, Loss = 2.153
[2019-04-26 18:53] Train Step 6180/10000, Batch Size = 128, Examples/Sec = 41939.76, Accuracy = 0.17, Loss = 2.163
[2019-04-26 18:53] Train Step 6190/10000, Batch Size = 128, Examples/Sec = 42133.96, Accuracy = 0.19, Loss = 2.152
[2019-04-26 18:53] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 42206.83, Accuracy = 0.23, Loss = 2.120
[2019-04-26 18:53] Train Step 6210/10000, Batch Size = 128, Examples/Sec = 42153.81, Accuracy = 0.16, Loss = 2.175
[2019-04-26 18:53] Train Step 6220/10000, Batch Size = 128, Examples/Sec = 42946.24, Accuracy = 0.21, Loss = 2.172
[2019-04-26 18:53] Train Step 6230/10000, Batch Size = 128, Examples/Sec = 43268.13, Accuracy = 0.19, Loss = 2.167
[2019-04-26 18:53] Train Step 6240/10000, Batch Size = 128, Examples/Sec = 41431.62, Accuracy = 0.19, Loss = 2.174
[2019-04-26 18:53] Train Step 6250/10000, Batch Size = 128, Examples/Sec = 42117.43, Accuracy = 0.21, Loss = 2.152
[2019-04-26 18:53] Train Step 6260/10000, Batch Size = 128, Examples/Sec = 42216.79, Accuracy = 0.21, Loss = 2.163
[2019-04-26 18:53] Train Step 6270/10000, Batch Size = 128, Examples/Sec = 42008.68, Accuracy = 0.16, Loss = 2.194
[2019-04-26 18:53] Train Step 6280/10000, Batch Size = 128, Examples/Sec = 42133.96, Accuracy = 0.24, Loss = 2.106
[2019-04-26 18:53] Train Step 6290/10000, Batch Size = 128, Examples/Sec = 42143.88, Accuracy = 0.16, Loss = 2.192
[2019-04-26 18:53] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 42160.43, Accuracy = 0.22, Loss = 2.140
[2019-04-26 18:53] Train Step 6310/10000, Batch Size = 128, Examples/Sec = 42140.57, Accuracy = 0.23, Loss = 2.164
[2019-04-26 18:53] Train Step 6320/10000, Batch Size = 128, Examples/Sec = 41998.82, Accuracy = 0.16, Loss = 2.177
[2019-04-26 18:53] Train Step 6330/10000, Batch Size = 128, Examples/Sec = 42373.39, Accuracy = 0.20, Loss = 2.117
[2019-04-26 18:53] Train Step 6340/10000, Batch Size = 128, Examples/Sec = 42157.12, Accuracy = 0.21, Loss = 2.146
[2019-04-26 18:53] Train Step 6350/10000, Batch Size = 128, Examples/Sec = 41907.03, Accuracy = 0.16, Loss = 2.205
[2019-04-26 18:53] Train Step 6360/10000, Batch Size = 128, Examples/Sec = 42160.43, Accuracy = 0.18, Loss = 2.146
[2019-04-26 18:53] Train Step 6370/10000, Batch Size = 128, Examples/Sec = 42233.39, Accuracy = 0.20, Loss = 2.176
[2019-04-26 18:53] Train Step 6380/10000, Batch Size = 128, Examples/Sec = 42226.75, Accuracy = 0.20, Loss = 2.144
[2019-04-26 18:53] Train Step 6390/10000, Batch Size = 128, Examples/Sec = 42293.28, Accuracy = 0.18, Loss = 2.146
[2019-04-26 18:53] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 42326.63, Accuracy = 0.18, Loss = 2.147
[2019-04-26 18:53] Train Step 6410/10000, Batch Size = 128, Examples/Sec = 42213.47, Accuracy = 0.19, Loss = 2.146
[2019-04-26 18:53] Train Step 6420/10000, Batch Size = 128, Examples/Sec = 41920.11, Accuracy = 0.21, Loss = 2.160
[2019-04-26 18:53] Train Step 6430/10000, Batch Size = 128, Examples/Sec = 42015.25, Accuracy = 0.20, Loss = 2.133
[2019-04-26 18:53] Train Step 6440/10000, Batch Size = 128, Examples/Sec = 42087.72, Accuracy = 0.17, Loss = 2.180
[2019-04-26 18:53] Train Step 6450/10000, Batch Size = 128, Examples/Sec = 41692.24, Accuracy = 0.14, Loss = 2.157
[2019-04-26 18:53] Train Step 6460/10000, Batch Size = 128, Examples/Sec = 42206.83, Accuracy = 0.21, Loss = 2.144
[2019-04-26 18:53] Train Step 6470/10000, Batch Size = 128, Examples/Sec = 42176.99, Accuracy = 0.26, Loss = 2.111
[2019-04-26 18:53] Train Step 6480/10000, Batch Size = 128, Examples/Sec = 42044.87, Accuracy = 0.20, Loss = 2.152
[2019-04-26 18:53] Train Step 6490/10000, Batch Size = 128, Examples/Sec = 42167.05, Accuracy = 0.17, Loss = 2.147
[2019-04-26 18:53] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 42243.36, Accuracy = 0.16, Loss = 2.142
[2019-04-26 18:53] Train Step 6510/10000, Batch Size = 128, Examples/Sec = 42196.88, Accuracy = 0.18, Loss = 2.137
[2019-04-26 18:53] Train Step 6520/10000, Batch Size = 128, Examples/Sec = 42250.01, Accuracy = 0.12, Loss = 2.186
[2019-04-26 18:53] Train Step 6530/10000, Batch Size = 128, Examples/Sec = 42147.19, Accuracy = 0.20, Loss = 2.144
[2019-04-26 18:53] Train Step 6540/10000, Batch Size = 128, Examples/Sec = 42133.96, Accuracy = 0.16, Loss = 2.139
[2019-04-26 18:53] Train Step 6550/10000, Batch Size = 128, Examples/Sec = 42259.99, Accuracy = 0.29, Loss = 2.130
[2019-04-26 18:53] Train Step 6560/10000, Batch Size = 128, Examples/Sec = 42153.81, Accuracy = 0.16, Loss = 2.162
[2019-04-26 18:53] Train Step 6570/10000, Batch Size = 128, Examples/Sec = 41666.35, Accuracy = 0.14, Loss = 2.174
[2019-04-26 18:53] Train Step 6580/10000, Batch Size = 128, Examples/Sec = 41486.05, Accuracy = 0.24, Loss = 2.140
[2019-04-26 18:53] Train Step 6590/10000, Batch Size = 128, Examples/Sec = 42276.63, Accuracy = 0.21, Loss = 2.132
[2019-04-26 18:53] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 42410.22, Accuracy = 0.26, Loss = 2.134
[2019-04-26 18:53] Train Step 6610/10000, Batch Size = 128, Examples/Sec = 42011.97, Accuracy = 0.17, Loss = 2.160
[2019-04-26 18:53] Train Step 6620/10000, Batch Size = 128, Examples/Sec = 41956.15, Accuracy = 0.19, Loss = 2.164
[2019-04-26 18:53] Train Step 6630/10000, Batch Size = 128, Examples/Sec = 41952.87, Accuracy = 0.18, Loss = 2.124
[2019-04-26 18:53] Train Step 6640/10000, Batch Size = 128, Examples/Sec = 42067.93, Accuracy = 0.16, Loss = 2.156
[2019-04-26 18:53] Train Step 6650/10000, Batch Size = 128, Examples/Sec = 42044.87, Accuracy = 0.21, Loss = 2.133
[2019-04-26 18:53] Train Step 6660/10000, Batch Size = 128, Examples/Sec = 18070.38, Accuracy = 0.20, Loss = 2.169
[2019-04-26 18:53] Train Step 6670/10000, Batch Size = 128, Examples/Sec = 43156.83, Accuracy = 0.15, Loss = 2.149
[2019-04-26 18:53] Train Step 6680/10000, Batch Size = 128, Examples/Sec = 43018.50, Accuracy = 0.16, Loss = 2.129
[2019-04-26 18:53] Train Step 6690/10000, Batch Size = 128, Examples/Sec = 43021.95, Accuracy = 0.16, Loss = 2.133
[2019-04-26 18:53] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 42339.98, Accuracy = 0.16, Loss = 2.162
[2019-04-26 18:53] Train Step 6710/10000, Batch Size = 128, Examples/Sec = 42220.11, Accuracy = 0.20, Loss = 2.151
[2019-04-26 18:53] Train Step 6720/10000, Batch Size = 128, Examples/Sec = 42336.64, Accuracy = 0.19, Loss = 2.126
[2019-04-26 18:53] Train Step 6730/10000, Batch Size = 128, Examples/Sec = 42097.62, Accuracy = 0.22, Loss = 2.129
[2019-04-26 18:53] Train Step 6740/10000, Batch Size = 128, Examples/Sec = 42150.50, Accuracy = 0.24, Loss = 2.143
[2019-04-26 18:53] Train Step 6750/10000, Batch Size = 128, Examples/Sec = 42061.34, Accuracy = 0.27, Loss = 2.093
[2019-04-26 18:53] Train Step 6760/10000, Batch Size = 128, Examples/Sec = 42097.62, Accuracy = 0.23, Loss = 2.141
[2019-04-26 18:53] Train Step 6770/10000, Batch Size = 128, Examples/Sec = 42376.74, Accuracy = 0.16, Loss = 2.170
[2019-04-26 18:53] Train Step 6780/10000, Batch Size = 128, Examples/Sec = 42316.62, Accuracy = 0.16, Loss = 2.170
[2019-04-26 18:53] Train Step 6790/10000, Batch Size = 128, Examples/Sec = 41825.41, Accuracy = 0.17, Loss = 2.148
[2019-04-26 18:53] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 42031.70, Accuracy = 0.18, Loss = 2.142
[2019-04-26 18:53] Train Step 6810/10000, Batch Size = 128, Examples/Sec = 42160.43, Accuracy = 0.16, Loss = 2.154
[2019-04-26 18:53] Train Step 6820/10000, Batch Size = 128, Examples/Sec = 42100.92, Accuracy = 0.19, Loss = 2.151
[2019-04-26 18:53] Train Step 6830/10000, Batch Size = 128, Examples/Sec = 42061.34, Accuracy = 0.19, Loss = 2.126
[2019-04-26 18:53] Train Step 6840/10000, Batch Size = 128, Examples/Sec = 42054.75, Accuracy = 0.20, Loss = 2.117
[2019-04-26 18:53] Train Step 6850/10000, Batch Size = 128, Examples/Sec = 42299.95, Accuracy = 0.26, Loss = 2.101
[2019-04-26 18:53] Train Step 6860/10000, Batch Size = 128, Examples/Sec = 42250.01, Accuracy = 0.12, Loss = 2.191
[2019-04-26 18:53] Train Step 6870/10000, Batch Size = 128, Examples/Sec = 42104.22, Accuracy = 0.23, Loss = 2.113
[2019-04-26 18:53] Train Step 6880/10000, Batch Size = 128, Examples/Sec = 42028.41, Accuracy = 0.22, Loss = 2.177
[2019-04-26 18:53] Train Step 6890/10000, Batch Size = 128, Examples/Sec = 42233.39, Accuracy = 0.20, Loss = 2.114
[2019-04-26 18:53] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 42183.62, Accuracy = 0.23, Loss = 2.160
[2019-04-26 18:53] Train Step 6910/10000, Batch Size = 128, Examples/Sec = 42250.01, Accuracy = 0.16, Loss = 2.166
[2019-04-26 18:53] Train Step 6920/10000, Batch Size = 128, Examples/Sec = 41744.10, Accuracy = 0.23, Loss = 2.126
[2019-04-26 18:53] Train Step 6930/10000, Batch Size = 128, Examples/Sec = 42363.36, Accuracy = 0.18, Loss = 2.138
[2019-04-26 18:53] Train Step 6940/10000, Batch Size = 128, Examples/Sec = 42137.27, Accuracy = 0.19, Loss = 2.159
[2019-04-26 18:53] Train Step 6950/10000, Batch Size = 128, Examples/Sec = 42190.25, Accuracy = 0.19, Loss = 2.143
[2019-04-26 18:53] Train Step 6960/10000, Batch Size = 128, Examples/Sec = 41900.48, Accuracy = 0.15, Loss = 2.138
[2019-04-26 18:53] Train Step 6970/10000, Batch Size = 128, Examples/Sec = 41848.23, Accuracy = 0.22, Loss = 2.112
[2019-04-26 18:53] Train Step 6980/10000, Batch Size = 128, Examples/Sec = 42140.57, Accuracy = 0.16, Loss = 2.180
[2019-04-26 18:53] Train Step 6990/10000, Batch Size = 128, Examples/Sec = 42104.22, Accuracy = 0.18, Loss = 2.155
[2019-04-26 18:53] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 42437.03, Accuracy = 0.15, Loss = 2.167
[2019-04-26 18:53] Train Step 7010/10000, Batch Size = 128, Examples/Sec = 42366.71, Accuracy = 0.23, Loss = 2.110
[2019-04-26 18:53] Train Step 7020/10000, Batch Size = 128, Examples/Sec = 42150.50, Accuracy = 0.20, Loss = 2.147
[2019-04-26 18:53] Train Step 7030/10000, Batch Size = 128, Examples/Sec = 42021.83, Accuracy = 0.21, Loss = 2.146
[2019-04-26 18:53] Train Step 7040/10000, Batch Size = 128, Examples/Sec = 42021.83, Accuracy = 0.21, Loss = 2.148
[2019-04-26 18:53] Train Step 7050/10000, Batch Size = 128, Examples/Sec = 42084.42, Accuracy = 0.23, Loss = 2.101
[2019-04-26 18:53] Train Step 7060/10000, Batch Size = 128, Examples/Sec = 41998.82, Accuracy = 0.16, Loss = 2.163
[2019-04-26 18:53] Train Step 7070/10000, Batch Size = 128, Examples/Sec = 42336.64, Accuracy = 0.23, Loss = 2.166
[2019-04-26 18:53] Train Step 7080/10000, Batch Size = 128, Examples/Sec = 42160.43, Accuracy = 0.21, Loss = 2.169
[2019-04-26 18:53] Train Step 7090/10000, Batch Size = 128, Examples/Sec = 42100.92, Accuracy = 0.20, Loss = 2.129
[2019-04-26 18:53] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 42107.52, Accuracy = 0.24, Loss = 2.121
[2019-04-26 18:53] Train Step 7110/10000, Batch Size = 128, Examples/Sec = 42220.11, Accuracy = 0.27, Loss = 2.110
[2019-04-26 18:53] Train Step 7120/10000, Batch Size = 128, Examples/Sec = 42370.05, Accuracy = 0.21, Loss = 2.138
[2019-04-26 18:53] Train Step 7130/10000, Batch Size = 128, Examples/Sec = 41753.84, Accuracy = 0.16, Loss = 2.158
[2019-04-26 18:53] Train Step 7140/10000, Batch Size = 128, Examples/Sec = 42117.43, Accuracy = 0.20, Loss = 2.167
[2019-04-26 18:53] Train Step 7150/10000, Batch Size = 128, Examples/Sec = 41972.55, Accuracy = 0.21, Loss = 2.151
[2019-04-26 18:53] Train Step 7160/10000, Batch Size = 128, Examples/Sec = 42676.54, Accuracy = 0.23, Loss = 2.126
[2019-04-26 18:53] Train Step 7170/10000, Batch Size = 128, Examples/Sec = 42018.54, Accuracy = 0.14, Loss = 2.132
[2019-04-26 18:53] Train Step 7180/10000, Batch Size = 128, Examples/Sec = 42200.20, Accuracy = 0.24, Loss = 2.124
[2019-04-26 18:53] Train Step 7190/10000, Batch Size = 128, Examples/Sec = 41995.53, Accuracy = 0.18, Loss = 2.142
[2019-04-26 18:53] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 41962.71, Accuracy = 0.23, Loss = 2.093
[2019-04-26 18:53] Train Step 7210/10000, Batch Size = 128, Examples/Sec = 43351.98, Accuracy = 0.23, Loss = 2.143
[2019-04-26 18:53] Train Step 7220/10000, Batch Size = 128, Examples/Sec = 41985.68, Accuracy = 0.19, Loss = 2.132
[2019-04-26 18:53] Train Step 7230/10000, Batch Size = 128, Examples/Sec = 42203.51, Accuracy = 0.16, Loss = 2.150
[2019-04-26 18:53] Train Step 7240/10000, Batch Size = 128, Examples/Sec = 41913.57, Accuracy = 0.14, Loss = 2.174
[2019-04-26 18:53] Train Step 7250/10000, Batch Size = 128, Examples/Sec = 41858.02, Accuracy = 0.23, Loss = 2.124
[2019-04-26 18:53] Train Step 7260/10000, Batch Size = 128, Examples/Sec = 42788.79, Accuracy = 0.16, Loss = 2.169
[2019-04-26 18:53] Train Step 7270/10000, Batch Size = 128, Examples/Sec = 42826.33, Accuracy = 0.30, Loss = 2.095
[2019-04-26 18:53] Train Step 7280/10000, Batch Size = 128, Examples/Sec = 42038.28, Accuracy = 0.14, Loss = 2.164
[2019-04-26 18:53] Train Step 7290/10000, Batch Size = 128, Examples/Sec = 42240.04, Accuracy = 0.18, Loss = 2.141
[2019-04-26 18:53] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 41972.55, Accuracy = 0.20, Loss = 2.128
[2019-04-26 18:53] Train Step 7310/10000, Batch Size = 128, Examples/Sec = 41995.53, Accuracy = 0.13, Loss = 2.182
[2019-04-26 18:53] Train Step 7320/10000, Batch Size = 128, Examples/Sec = 42133.96, Accuracy = 0.23, Loss = 2.155
[2019-04-26 18:53] Train Step 7330/10000, Batch Size = 128, Examples/Sec = 42064.63, Accuracy = 0.25, Loss = 2.126
[2019-04-26 18:53] Train Step 7340/10000, Batch Size = 128, Examples/Sec = 42127.35, Accuracy = 0.21, Loss = 2.106
[2019-04-26 18:53] Train Step 7350/10000, Batch Size = 128, Examples/Sec = 42949.67, Accuracy = 0.18, Loss = 2.145
[2019-04-26 18:53] Train Step 7360/10000, Batch Size = 128, Examples/Sec = 41985.68, Accuracy = 0.19, Loss = 2.140
[2019-04-26 18:53] Train Step 7370/10000, Batch Size = 128, Examples/Sec = 42091.02, Accuracy = 0.24, Loss = 2.109
[2019-04-26 18:53] Train Step 7380/10000, Batch Size = 128, Examples/Sec = 41884.14, Accuracy = 0.20, Loss = 2.140
[2019-04-26 18:53] Train Step 7390/10000, Batch Size = 128, Examples/Sec = 42071.23, Accuracy = 0.26, Loss = 2.115
[2019-04-26 18:53] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 41858.02, Accuracy = 0.23, Loss = 2.122
[2019-04-26 18:53] Train Step 7410/10000, Batch Size = 128, Examples/Sec = 41936.49, Accuracy = 0.22, Loss = 2.134
[2019-04-26 18:53] Train Step 7420/10000, Batch Size = 128, Examples/Sec = 42420.27, Accuracy = 0.28, Loss = 2.100
[2019-04-26 18:53] Train Step 7430/10000, Batch Size = 128, Examples/Sec = 42071.23, Accuracy = 0.22, Loss = 2.114
[2019-04-26 18:53] Train Step 7440/10000, Batch Size = 128, Examples/Sec = 42015.25, Accuracy = 0.21, Loss = 2.144
[2019-04-26 18:53] Train Step 7450/10000, Batch Size = 128, Examples/Sec = 41418.83, Accuracy = 0.18, Loss = 2.126
[2019-04-26 18:53] Train Step 7460/10000, Batch Size = 128, Examples/Sec = 41943.04, Accuracy = 0.20, Loss = 2.141
[2019-04-26 18:53] Train Step 7470/10000, Batch Size = 128, Examples/Sec = 42269.97, Accuracy = 0.20, Loss = 2.128
[2019-04-26 18:53] Train Step 7480/10000, Batch Size = 128, Examples/Sec = 42031.70, Accuracy = 0.23, Loss = 2.122
[2019-04-26 18:53] Train Step 7490/10000, Batch Size = 128, Examples/Sec = 42226.75, Accuracy = 0.20, Loss = 2.138
[2019-04-26 18:53] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 42058.04, Accuracy = 0.23, Loss = 2.145
[2019-04-26 18:53] Train Step 7510/10000, Batch Size = 128, Examples/Sec = 42110.83, Accuracy = 0.18, Loss = 2.168
[2019-04-26 18:53] Train Step 7520/10000, Batch Size = 128, Examples/Sec = 42133.96, Accuracy = 0.17, Loss = 2.167
[2019-04-26 18:53] Train Step 7530/10000, Batch Size = 128, Examples/Sec = 41949.59, Accuracy = 0.18, Loss = 2.157
