


EXPERIMENT: input length 3
[2019-04-29 20:05] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 435.01, Accuracy = 0.11, Loss = 2.340
[2019-04-29 20:22] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 20352.98, Accuracy = 0.10, Loss = 2.298
[2019-04-29 20:22] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 20114.30, Accuracy = 0.12, Loss = 2.300
[2019-04-29 20:22] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 20349.89, Accuracy = 0.09, Loss = 2.317
[2019-04-29 20:22] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 20223.41, Accuracy = 0.12, Loss = 2.295
[2019-04-29 20:22] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 20220.37, Accuracy = 0.12, Loss = 2.325
[2019-04-29 20:22] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 20302.95, Accuracy = 0.12, Loss = 2.294
[2019-04-29 20:22] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 20296.81, Accuracy = 0.09, Loss = 2.305
[2019-04-29 20:22] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 20259.28, Accuracy = 0.12, Loss = 2.309
[2019-04-29 20:22] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 20316.01, Accuracy = 0.12, Loss = 2.291
[2019-04-29 20:22] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 20149.79, Accuracy = 0.08, Loss = 2.321
[2019-04-29 20:22] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 20280.71, Accuracy = 0.10, Loss = 2.300
[2019-04-29 20:22] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 20237.90, Accuracy = 0.16, Loss = 2.310
[2019-04-29 20:22] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 20260.04, Accuracy = 0.10, Loss = 2.308
[2019-04-29 20:22] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 20332.17, Accuracy = 0.09, Loss = 2.289
[2019-04-29 20:22] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 12807.95, Accuracy = 0.12, Loss = 2.308
[2019-04-29 20:22] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 20085.71, Accuracy = 0.09, Loss = 2.309
[2019-04-29 20:22] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 20227.98, Accuracy = 0.09, Loss = 2.313
[2019-04-29 20:22] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 20144.49, Accuracy = 0.12, Loss = 2.308
[2019-04-29 20:22] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 20223.41, Accuracy = 0.09, Loss = 2.290
[2019-04-29 20:22] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 20216.56, Accuracy = 0.06, Loss = 2.309
[2019-04-29 20:22] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 20008.61, Accuracy = 0.12, Loss = 2.318
[2019-04-29 20:22] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 20292.21, Accuracy = 0.16, Loss = 2.308
[2019-04-29 20:22] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 20072.19, Accuracy = 0.07, Loss = 2.315
[2019-04-29 20:22] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 20204.38, Accuracy = 0.12, Loss = 2.313
[2019-04-29 20:22] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 20274.58, Accuracy = 0.09, Loss = 2.309
[2019-04-29 20:22] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 20273.05, Accuracy = 0.11, Loss = 2.313
[2019-04-29 20:22] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 20169.47, Accuracy = 0.10, Loss = 2.324
[2019-04-29 20:22] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 20337.56, Accuracy = 0.10, Loss = 2.301
[2019-04-29 20:22] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 20325.24, Accuracy = 0.09, Loss = 2.308
[2019-04-29 20:22] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 19898.11, Accuracy = 0.08, Loss = 2.315
[2019-04-29 20:22] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 20343.73, Accuracy = 0.08, Loss = 2.314
[2019-04-29 20:22] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 20285.31, Accuracy = 0.10, Loss = 2.316
[2019-04-29 20:22] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 20283.01, Accuracy = 0.14, Loss = 2.289
[2019-04-29 20:22] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 20372.29, Accuracy = 0.13, Loss = 2.272
[2019-04-29 20:22] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 20234.08, Accuracy = 0.10, Loss = 2.316
[2019-04-29 20:22] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 20348.35, Accuracy = 0.11, Loss = 2.308
[2019-04-29 20:22] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 20256.99, Accuracy = 0.11, Loss = 2.326
[2019-04-29 20:22] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 20178.57, Accuracy = 0.07, Loss = 2.305
[2019-04-29 20:22] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 20466.26, Accuracy = 0.09, Loss = 2.316
[2019-04-29 20:22] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 20178.57, Accuracy = 0.07, Loss = 2.313
[2019-04-29 20:22] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 20192.99, Accuracy = 0.10, Loss = 2.301
[2019-04-29 20:22] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 20318.32, Accuracy = 0.12, Loss = 2.303
[2019-04-29 20:22] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 20337.56, Accuracy = 0.12, Loss = 2.312
[2019-04-29 20:22] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 20363.02, Accuracy = 0.07, Loss = 2.320
[2019-04-29 20:22] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 20090.22, Accuracy = 0.08, Loss = 2.316
[2019-04-29 20:22] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 20528.87, Accuracy = 0.08, Loss = 2.299
[2019-04-29 20:22] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 20348.35, Accuracy = 0.12, Loss = 2.316
[2019-04-29 20:22] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 20234.08, Accuracy = 0.08, Loss = 2.300
[2019-04-29 20:22] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 20283.01, Accuracy = 0.15, Loss = 2.308
[2019-04-29 20:22] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 20173.26, Accuracy = 0.10, Loss = 2.302
[2019-04-29 20:22] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 20449.89, Accuracy = 0.09, Loss = 2.312
[2019-04-29 20:22] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 20289.14, Accuracy = 0.10, Loss = 2.317
[2019-04-29 20:22] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 20142.23, Accuracy = 0.09, Loss = 2.300
[2019-04-29 20:22] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 20296.81, Accuracy = 0.07, Loss = 2.315
[2019-04-29 20:22] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 20380.02, Accuracy = 0.12, Loss = 2.315
[2019-04-29 20:22] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 20133.92, Accuracy = 0.13, Loss = 2.298
[2019-04-29 20:22] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 20189.95, Accuracy = 0.13, Loss = 2.295
[2019-04-29 20:22] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 20364.56, Accuracy = 0.16, Loss = 2.287
[2019-04-29 20:22] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 20384.66, Accuracy = 0.09, Loss = 2.286
[2019-04-29 20:22] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 20336.02, Accuracy = 0.16, Loss = 2.296
[2019-04-29 20:22] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 20053.45, Accuracy = 0.07, Loss = 2.304
[2019-04-29 20:22] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 20357.61, Accuracy = 0.15, Loss = 2.306
[2019-04-29 20:22] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 20259.28, Accuracy = 0.10, Loss = 2.310
[2019-04-29 20:22] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 20142.23, Accuracy = 0.09, Loss = 2.305
[2019-04-29 20:22] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 20361.47, Accuracy = 0.12, Loss = 2.302
[2019-04-29 20:22] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 20260.04, Accuracy = 0.16, Loss = 2.304
[2019-04-29 20:22] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 20269.22, Accuracy = 0.06, Loss = 2.298
[2019-04-29 20:22] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 20214.27, Accuracy = 0.08, Loss = 2.305
[2019-04-29 20:22] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 20209.71, Accuracy = 0.11, Loss = 2.304
[2019-04-29 20:22] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 20240.95, Accuracy = 0.05, Loss = 2.322
[2019-04-29 20:22] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 20321.39, Accuracy = 0.14, Loss = 2.306
[2019-04-29 20:22] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 20326.01, Accuracy = 0.11, Loss = 2.298
[2019-04-29 20:22] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 20280.71, Accuracy = 0.10, Loss = 2.297
[2019-04-29 20:22] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 20289.91, Accuracy = 0.16, Loss = 2.302
[2019-04-29 20:22] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 20135.43, Accuracy = 0.12, Loss = 2.299
[2019-04-29 20:22] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 20172.50, Accuracy = 0.09, Loss = 2.296
[2019-04-29 20:22] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 20197.54, Accuracy = 0.07, Loss = 2.305
[2019-04-29 20:22] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 20193.75, Accuracy = 0.11, Loss = 2.290
[2019-04-29 20:22] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 20217.32, Accuracy = 0.10, Loss = 2.300
[2019-04-29 20:22] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 20240.19, Accuracy = 0.09, Loss = 2.302
[2019-04-29 20:22] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 20215.04, Accuracy = 0.11, Loss = 2.315
[2019-04-29 20:22] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 20359.15, Accuracy = 0.10, Loss = 2.301
[2019-04-29 20:22] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 20218.08, Accuracy = 0.11, Loss = 2.302
[2019-04-29 20:22] Train Step 2010/10000, Batch Size = 128, Examples/Sec = 20199.06, Accuracy = 0.10, Loss = 2.296
[2019-04-29 20:22] Train Step 2020/10000, Batch Size = 128, Examples/Sec = 20263.10, Accuracy = 0.14, Loss = 2.305
[2019-04-29 20:22] Train Step 2030/10000, Batch Size = 128, Examples/Sec = 20162.65, Accuracy = 0.12, Loss = 2.306
[2019-04-29 20:22] Train Step 2040/10000, Batch Size = 128, Examples/Sec = 20299.11, Accuracy = 0.06, Loss = 2.309
[2019-04-29 20:22] Train Step 2050/10000, Batch Size = 128, Examples/Sec = 20330.63, Accuracy = 0.13, Loss = 2.284
[2019-04-29 20:22] Train Step 2060/10000, Batch Size = 128, Examples/Sec = 20223.41, Accuracy = 0.12, Loss = 2.294
[2019-04-29 20:22] Train Step 2070/10000, Batch Size = 128, Examples/Sec = 20193.75, Accuracy = 0.12, Loss = 2.298
[2019-04-29 20:22] Train Step 2080/10000, Batch Size = 128, Examples/Sec = 19905.49, Accuracy = 0.17, Loss = 2.304
[2019-04-29 20:22] Train Step 2090/10000, Batch Size = 128, Examples/Sec = 20319.86, Accuracy = 0.08, Loss = 2.310
[2019-04-29 20:22] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 20183.88, Accuracy = 0.10, Loss = 2.301
[2019-04-29 20:22] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 20225.70, Accuracy = 0.13, Loss = 2.299
[2019-04-29 20:22] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 20312.94, Accuracy = 0.13, Loss = 2.300
[2019-04-29 20:22] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 20295.28, Accuracy = 0.06, Loss = 2.321
[2019-04-29 20:22] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 20144.49, Accuracy = 0.12, Loss = 2.292
[2019-04-29 20:22] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 20205.15, Accuracy = 0.10, Loss = 2.317
[2019-04-29 20:22] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 20129.39, Accuracy = 0.09, Loss = 2.308
[2019-04-29 20:22] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 20420.33, Accuracy = 0.08, Loss = 2.324
[2019-04-29 20:22] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 20184.63, Accuracy = 0.12, Loss = 2.296
[2019-04-29 20:22] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 20076.70, Accuracy = 0.12, Loss = 2.302
[2019-04-29 20:22] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 20350.67, Accuracy = 0.05, Loss = 2.292
[2019-04-29 20:22] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 20218.08, Accuracy = 0.10, Loss = 2.305
[2019-04-29 20:22] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 20095.48, Accuracy = 0.06, Loss = 2.299
[2019-04-29 20:22] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 20294.51, Accuracy = 0.03, Loss = 2.332
[2019-04-29 20:22] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 20193.75, Accuracy = 0.13, Loss = 2.289
[2019-04-29 20:22] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 20303.72, Accuracy = 0.14, Loss = 2.287
[2019-04-29 20:22] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 20216.56, Accuracy = 0.09, Loss = 2.309
[2019-04-29 20:22] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 20263.10, Accuracy = 0.09, Loss = 2.308
[2019-04-29 20:22] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 20290.67, Accuracy = 0.11, Loss = 2.298
[2019-04-29 20:22] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 20364.56, Accuracy = 0.18, Loss = 2.312
[2019-04-29 20:22] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 20133.16, Accuracy = 0.04, Loss = 2.316
[2019-04-29 20:22] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 20294.51, Accuracy = 0.10, Loss = 2.303
[2019-04-29 20:22] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 20250.87, Accuracy = 0.12, Loss = 2.294
[2019-04-29 20:22] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 19991.47, Accuracy = 0.06, Loss = 2.313
[2019-04-29 20:22] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 20346.04, Accuracy = 0.13, Loss = 2.291
[2019-04-29 20:22] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 20253.17, Accuracy = 0.12, Loss = 2.297
[2019-04-29 20:22] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 20116.57, Accuracy = 0.12, Loss = 2.293
[2019-04-29 20:22] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 20289.14, Accuracy = 0.12, Loss = 2.300
[2019-04-29 20:22] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 20180.84, Accuracy = 0.09, Loss = 2.312
[2019-04-29 20:22] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 20150.54, Accuracy = 0.08, Loss = 2.316
[2019-04-29 20:22] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 20186.15, Accuracy = 0.13, Loss = 2.295
[2019-04-29 20:22] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 20141.47, Accuracy = 0.12, Loss = 2.306
[2019-04-29 20:22] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 20183.88, Accuracy = 0.10, Loss = 2.309
[2019-04-29 20:22] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 20384.66, Accuracy = 0.07, Loss = 2.301
[2019-04-29 20:22] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 20176.29, Accuracy = 0.13, Loss = 2.299
[2019-04-29 20:22] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 20263.87, Accuracy = 0.14, Loss = 2.296
[2019-04-29 20:22] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 20281.47, Accuracy = 0.13, Loss = 2.302
[2019-04-29 20:22] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 20112.04, Accuracy = 0.12, Loss = 2.297
[2019-04-29 20:22] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 20289.14, Accuracy = 0.09, Loss = 2.297
[2019-04-29 20:22] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 20287.61, Accuracy = 0.09, Loss = 2.299
[2019-04-29 20:22] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 20107.52, Accuracy = 0.12, Loss = 2.301
[2019-04-29 20:22] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 20442.10, Accuracy = 0.06, Loss = 2.300
[2019-04-29 20:22] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 20214.27, Accuracy = 0.14, Loss = 2.297
[2019-04-29 20:22] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 20321.39, Accuracy = 0.07, Loss = 2.307
[2019-04-29 20:22] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 20188.43, Accuracy = 0.10, Loss = 2.312
[2019-04-29 20:22] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 20199.06, Accuracy = 0.08, Loss = 2.311
[2019-04-29 20:22] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 20409.46, Accuracy = 0.10, Loss = 2.288
[2019-04-29 20:22] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 20060.19, Accuracy = 0.10, Loss = 2.303
[2019-04-29 20:22] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 20272.28, Accuracy = 0.12, Loss = 2.309
[2019-04-29 20:22] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 20407.91, Accuracy = 0.09, Loss = 2.310
[2019-04-29 20:22] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 20188.43, Accuracy = 0.09, Loss = 2.314
[2019-04-29 20:22] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 20301.41, Accuracy = 0.09, Loss = 2.303
[2019-04-29 20:22] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 20361.47, Accuracy = 0.10, Loss = 2.301
[2019-04-29 20:22] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 20180.08, Accuracy = 0.12, Loss = 2.302
[2019-04-29 20:22] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 20368.42, Accuracy = 0.12, Loss = 2.308
[2019-04-29 20:22] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 20196.78, Accuracy = 0.12, Loss = 2.309
[2019-04-29 20:22] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 20229.51, Accuracy = 0.12, Loss = 2.303
[2019-04-29 20:22] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 20328.32, Accuracy = 0.11, Loss = 2.293
[2019-04-29 20:22] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 20195.26, Accuracy = 0.12, Loss = 2.311
[2019-04-29 20:22] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 20324.47, Accuracy = 0.09, Loss = 2.305
[2019-04-29 20:22] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 20096.99, Accuracy = 0.12, Loss = 2.307
[2019-04-29 20:22] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 18576.21, Accuracy = 0.11, Loss = 2.294
[2019-04-29 20:22] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 20269.99, Accuracy = 0.13, Loss = 2.295
[2019-04-29 20:22] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 20260.04, Accuracy = 0.10, Loss = 2.313
[2019-04-29 20:22] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 20404.81, Accuracy = 0.14, Loss = 2.289
[2019-04-29 20:22] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 20247.82, Accuracy = 0.12, Loss = 2.308
[2019-04-29 20:22] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 20258.52, Accuracy = 0.11, Loss = 2.300
[2019-04-29 20:22] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 20373.83, Accuracy = 0.08, Loss = 2.316
[2019-04-29 20:22] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 20183.12, Accuracy = 0.12, Loss = 2.302
[2019-04-29 20:22] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 20253.17, Accuracy = 0.11, Loss = 2.299
[2019-04-29 20:22] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 20322.93, Accuracy = 0.13, Loss = 2.306
[2019-04-29 20:22] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 20275.35, Accuracy = 0.19, Loss = 2.287
[2019-04-29 20:22] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 20401.71, Accuracy = 0.12, Loss = 2.298
[2019-04-29 20:22] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 20314.47, Accuracy = 0.14, Loss = 2.309
[2019-04-29 20:22] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 20222.65, Accuracy = 0.15, Loss = 2.293
[2019-04-29 20:22] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 20199.82, Accuracy = 0.07, Loss = 2.315
[2019-04-29 20:22] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 20183.88, Accuracy = 0.08, Loss = 2.313
[2019-04-29 20:22] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 20292.97, Accuracy = 0.13, Loss = 2.317
[2019-04-29 20:22] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 20361.47, Accuracy = 0.05, Loss = 2.305
[2019-04-29 20:22] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 20223.41, Accuracy = 0.13, Loss = 2.291
[2019-04-29 20:22] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 20291.44, Accuracy = 0.16, Loss = 2.301
[2019-04-29 20:22] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 20037.73, Accuracy = 0.10, Loss = 2.307
[2019-04-29 20:22] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 20248.58, Accuracy = 0.11, Loss = 2.293
[2019-04-29 20:22] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 20319.86, Accuracy = 0.10, Loss = 2.289
[2019-04-29 20:22] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 20203.62, Accuracy = 0.15, Loss = 2.313
[2019-04-29 20:22] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 20282.24, Accuracy = 0.10, Loss = 2.314
[2019-04-29 20:22] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 20258.52, Accuracy = 0.10, Loss = 2.309
[2019-04-29 20:22] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 20289.91, Accuracy = 0.15, Loss = 2.288
[2019-04-29 20:22] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 20266.16, Accuracy = 0.08, Loss = 2.296
[2019-04-29 20:22] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 20340.64, Accuracy = 0.07, Loss = 2.301
[2019-04-29 20:22] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 20158.11, Accuracy = 0.12, Loss = 2.297
[2019-04-29 20:22] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 20189.95, Accuracy = 0.08, Loss = 2.319
[2019-04-29 20:22] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 20288.37, Accuracy = 0.08, Loss = 2.310
[2019-04-29 20:22] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 20149.03, Accuracy = 0.12, Loss = 2.302
[2019-04-29 20:22] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 20259.28, Accuracy = 0.15, Loss = 2.293
[2019-04-29 20:22] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 20258.52, Accuracy = 0.11, Loss = 2.303
[2019-04-29 20:22] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 20097.74, Accuracy = 0.12, Loss = 2.298
[2019-04-29 20:22] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 20451.45, Accuracy = 0.09, Loss = 2.301
[2019-04-29 20:22] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 20279.94, Accuracy = 0.13, Loss = 2.302
[2019-04-29 20:22] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 20402.48, Accuracy = 0.14, Loss = 2.299
[2019-04-29 20:22] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 20359.15, Accuracy = 0.12, Loss = 2.305
[2019-04-29 20:22] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 20236.37, Accuracy = 0.06, Loss = 2.306
[2019-04-29 20:22] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 20291.44, Accuracy = 0.09, Loss = 2.295
[2019-04-29 20:22] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 20274.58, Accuracy = 0.10, Loss = 2.306
[2019-04-29 20:22] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 20192.23, Accuracy = 0.12, Loss = 2.296
[2019-04-29 20:22] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 20376.15, Accuracy = 0.07, Loss = 2.324
[2019-04-29 20:22] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 20239.42, Accuracy = 0.11, Loss = 2.297
[2019-04-29 20:22] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 20166.44, Accuracy = 0.09, Loss = 2.293
[2019-04-29 20:22] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 20383.12, Accuracy = 0.10, Loss = 2.300
[2019-04-29 20:22] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 20328.32, Accuracy = 0.12, Loss = 2.286
[2019-04-29 20:22] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 20093.23, Accuracy = 0.10, Loss = 2.313
[2019-04-29 20:22] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 20271.52, Accuracy = 0.16, Loss = 2.296
[2019-04-29 20:22] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 20274.58, Accuracy = 0.12, Loss = 2.300
[2019-04-29 20:22] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 20006.37, Accuracy = 0.10, Loss = 2.306
[2019-04-29 20:22] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 20292.21, Accuracy = 0.09, Loss = 2.313
[2019-04-29 20:22] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 20222.65, Accuracy = 0.13, Loss = 2.301
[2019-04-29 20:22] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 20149.03, Accuracy = 0.09, Loss = 2.323
[2019-04-29 20:22] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 20306.79, Accuracy = 0.06, Loss = 2.317
